,Points:0,Points:1,Points:2,U:0,U:1,U:2
566,0.069319,-0.2,0.045823,0.009057999999999566,0.006940529999999945,0.01397100000000151
567,0.10334000000000002,-0.2,0.086001,0.03548600000000057,0.044538600000000095,0.0714100000000002
568,0.11133,-0.2,0.092775,0.06133230000000012,0.055479000000000056,0.11789270000000052
569,0.095355,-0.2,0.07922699999999999,0.001536000000000648,0.030662399999999757,0.012693200000000182
570,0.08737,-0.2,0.072453,-0.011630000000000251,0.002946199999999788,-0.033809499999998494
571,0.07938400000000001,-0.2,0.065678,-0.013639299999999466,-0.009792499999999982,-0.037782999999999234
572,0.071398,-0.2,0.058903,-0.019388999999999434,-0.0036790199999999773,0.013984400000000008
573,0.06417,-0.2,0.052782,0.006354000000000859,0.012900200000000028,0.05713169999999934
574,0.093334,-0.2,0.096751,0.09041669999999957,0.02564259999999985,-0.029480000000000395
575,0.10046000000000001,-0.2,0.1044,0.11436599999999952,0.03101670000000034,-0.026375999999999955
576,0.086211,-0.2,0.089101,0.07096840000000082,0.013657600000000159,-0.05347899999999939
577,0.079088,-0.2,0.081451,0.03882199999999969,-0.006699100000000291,-0.060046299999999775
578,0.071965,-0.2,0.073801,0.008473700000001472,-0.011626939999999975,-0.03266759999999902
579,0.064841,-0.2,0.066151,-0.012873999999999164,-0.005939329999999965,0.011097700000000543
580,0.058329,-0.2,0.05917000000000001,-0.014413999999999483,0.012984200000000001,0.04485099999999953
581,0.08227999999999999,-0.2,0.10643,0.07720549999999982,0.002285399999999882,-0.05455349999999992
582,0.08845700000000001,-0.2,0.11485999999999999,0.04395599999999966,-0.005339000000000205,-0.05248480000000022
583,0.076103,-0.2,0.097996,0.049900000000000944,0.01479729999999968,-0.060416000000000025
584,0.069926,-0.2,0.089564,-0.022327000000000652,0.0035214999999999552,-0.07376959999999944
585,0.06375,-0.2,0.08113200000000001,-0.06677800000000023,-0.00956072999999999,-0.03377850000000038
586,0.057573,-0.2,0.072701,-0.06927039999999973,-0.004103279999999987,0.01620340000000109
587,0.051865999999999995,-0.2,0.06493,-0.052250700000000094,0.010850339999999958,0.037396000000001095
588,0.074296,-0.2,0.028383999999999996,-0.029566999999999677,-0.014234699999999822,-0.1932519999999993
589,0.071293,-0.2,0.02628,-0.009552999999999923,-0.009849800000000242,-0.1769879999999997
590,0.06829,-0.2,0.024177,0.022035499999999875,0.004443300000000039,-0.2034369999999992
591,0.07094,-0.2,0.035972000000000004,-0.0227012000000002,-0.006427650000000007,-0.11908849999999838
592,0.068163,-0.2,0.033576999999999996,-0.01757379999999964,-0.0036882400000001203,-0.13083500000000114
593,0.065385,-0.2,0.031181999999999998,0.0031506000000001144,0.008652999999999966,-0.15504400000000018
594,0.066801,-0.2,0.043164,0.007144300000000214,0.004446349999999932,-0.030725000000000335
595,0.06428400000000001,-0.2,0.040505,0.007042000000000215,0.0038051000000001167,-0.08469900000000052
596,0.061766999999999996,-0.2,0.037846,0.022992999999999597,0.010974419999999985,-0.13928000000000118
597,0.061937,-0.2,0.049887,0.04002540000000021,0.01279079999999988,0.022125999999998314
598,0.05970399999999999,-0.2,0.046991000000000005,0.06756799999999963,0.011995940000000038,-0.058096000000000814
599,0.057472,-0.2,0.044095999999999996,0.09561499999999956,0.011573119999999992,-0.15519199999999955
600,0.056401,-0.2,0.05606799999999999,0.02174150000000008,0.018773999999999957,0.0319875000000005
601,0.054474,-0.2,0.052965,0.09531700000000054,0.01983255000000006,-0.048167300000000246
602,0.052547,-0.2,0.049863,0.1628045999999994,0.010122099999999967,-0.17693700000000057
603,0.050259,-0.2,0.061647,-0.03573500000000074,0.02062150000000007,0.03339040000000093
604,0.048652999999999995,-0.2,0.058365,0.04191540000000149,0.02296699999999996,-0.007924299999999995
605,0.047047000000000005,-0.2,0.05508300000000001,0.17819999999999947,0.009963620000000006,-0.16409900000000022
606,0.058026999999999995,-0.2,0.020485,0.04899410000000026,0.04321480000000011,0.049573999999999785
607,0.047763,-0.2,0.016794,0.039682700000000626,-0.0014880000000001559,0.37882000000000104
608,0.0375,-0.2,0.013102,0.040592000000000183,0.022680700000000442,0.09727499999999978
609,0.055518,-0.2,0.026537,0.03873949999999926,0.01912730000000018,0.072792999999999
610,0.045652,-0.2,0.021892,0.04546000000000028,0.016893700000000234,0.39672299999999794
611,0.035785000000000004,-0.2,0.017247,0.029458000000000872,-0.0055973999999996416,0.1958220000000015
612,0.052451,-0.2,0.032323000000000005,0.0730410000000008,0.0013404599999999878,0.02236999999999867
613,0.043135,-0.2,0.026799,0.048752499999999976,0.025753499999999985,0.3327770000000001
614,0.033819,-0.2,0.021275,0.00689150000000005,-0.04119520000000021,0.23350549999999792
615,0.048853,-0.2,0.037787,0.1466227,-0.005195400000000072,-0.0922679999999989
616,0.040235,-0.2,0.031477,0.05385300000000015,0.02433419999999975,0.21950000000000003
617,0.031616000000000005,-0.2,0.025168,-0.035681699999999594,-0.07985320000000007,0.22307400000000044
618,0.04476,-0.2,0.042876,0.21648200000000095,-0.0037549000000001165,-0.2154120000000006
619,0.036972000000000005,-0.2,0.03589,0.06627299999999892,0.016666700000000034,0.08288500000000276
620,0.029185000000000003,-0.2,0.028904000000000003,-0.09122699999999995,-0.11624970000000001,0.1709479999999992
621,0.040208999999999995,-0.2,0.047543,0.26751400000000025,-0.00011780000000016777,-0.29848999999999926
622,0.033371,-0.2,0.040001999999999996,0.08967799999999926,0.009338299999999577,-0.052721000000001794
623,0.026534,-0.2,0.032462,-0.1573689999999992,-0.14160800000000018,0.08274799999999871
624,-0.13219,-0.2,0.024973,-0.004512999999999767,-0.011865799999999815,0.03930599999999984
625,-0.14244,-0.2,0.02696,0.0005418999999999841,0.029163700000000237,0.021271999999999736
626,-0.12194,-0.2,0.022986000000000003,-0.003987099999999799,-0.04905539999999986,0.08857399999999949
627,-0.11169000000000001,-0.2,0.020999,-0.005031000000000008,-0.02393824,0.36562300000000114
628,-0.10142999999999999,-0.2,0.019013,0.015958999999999834,0.06776417000000001,0.37286799999999864
629,-0.09118,-0.2,0.017026,0.03676720000000033,0.01837590000000011,0.18060100000000112
630,-0.08172,-0.2,0.015193,0.054075500000000165,0.0008862000000001702,0.17402500000000032
631,-0.13879,-0.2,0.041689,-0.014440000000000452,0.0744277999999996,0.08166600000000024
632,-0.12880999999999998,-0.2,0.038643000000000004,-0.037124200000000496,0.04767739999999954,0.07856699999999961
633,-0.11882999999999999,-0.2,0.035595999999999996,-0.05771039999999994,0.018019199999999902,0.08734849999999916
634,-0.10884,-0.2,0.03255,-0.08174260000000011,-0.006625259999999966,0.2906309999999994
635,-0.098857,-0.2,0.029502999999999998,-0.03963549999999971,0.044681699999999935,0.1918445000000002
636,-0.088872,-0.2,0.026456999999999998,0.012351999999999475,-0.01109199999999999,-0.04566299999999934
637,-0.079661,-0.2,0.023646,0.06386699999999967,-0.015339140000000029,-0.07518100000000061
638,-0.13364,-0.2,0.055958,0.001245600000000291,0.09149770000000013,-0.0786440000000006
639,-0.12403,-0.2,0.051886,-0.04879390000000017,0.049269799999999364,-0.006226999999999094
640,-0.11442999999999999,-0.2,0.047813999999999995,-0.11564300000000038,0.04073699999999958,-0.033196000000000225
641,-0.10482000000000001,-0.2,0.043742,-0.18636629999999954,0.020544100000000065,-0.003021999999999636
642,-0.09521,-0.2,0.03967,-0.21271470000000026,0.0050066999999999195,-0.07325999999999944
643,-0.085602,-0.2,0.035598000000000005,-0.15741150000000026,-0.01973579999999997,-0.07913899999999963
644,-0.076738,-0.2,0.031841,-0.07513470000000044,-0.010242760000000017,0.03773099999999907
645,-0.078224,-0.2,0.014534,0.056150500000000214,-0.00032173999999984826,0.1741425000000021
646,-0.074728,-0.2,0.013875,0.05349300000000001,0.000870699999999891,0.17473799999999962
647,-0.07123099999999999,-0.2,0.013216,0.04692779999999974,-0.0011360000000000259,0.17479900000000015
648,-0.07625599999999999,-0.2,0.022627,0.07405440000000008,-0.01685930000000002,-0.09325299999999892
649,-0.072851,-0.2,0.021606999999999998,0.0770780000000002,-0.02078789999999997,-0.09953200000000173
650,-0.06944700000000001,-0.2,0.020587,0.07326799999999967,-0.04239769999999976,-0.09256000000000242
651,-0.073461,-0.2,0.030472000000000003,-0.04615429999999954,-0.010949199999999992,0.021586000000000993
652,-0.070184,-0.2,0.029102999999999997,-0.01745999999999981,-0.014938549999999884,-0.007324000000000552
653,-0.06690700000000001,-0.2,0.027733999999999998,0.007496999999999865,-0.03720750000000006,-0.04156399999999927
654,-0.061503999999999996,-0.2,0.011679,0.011050799999999583,-0.02282649999999986,0.10204600000000141
655,-0.051775999999999996,-0.2,0.010142,-0.00692870000000001,-0.05636759999999974,0.0026289999999988822
656,-0.042049,-0.2,0.0086053,0.035142500000000076,-0.007245499999999794,0.09986799999999896
657,-0.032322000000000004,-0.2,0.0070686,0.04998070000000032,0.03914770000000045,-0.039099700000000404
658,-0.060327,-0.2,0.018055,0.027454000000000534,-0.07517360000000028,-0.05302799999999941
659,-0.051207,-0.2,0.015524000000000001,-0.018952999999999776,-0.08995640000000105,-0.06576500000000074
660,-0.042088,-0.2,0.012991999999999998,0.01751579999999997,-0.038701400000000774,0.037638999999998646
661,-0.032968,-0.2,0.010459999999999999,0.10994800000000016,0.03516969999999997,0.14923959999999958
662,-0.058539,-0.2,0.024271,0.028478699999999968,-0.0933489999999999,-0.10298300000000005
663,-0.050172,-0.2,0.020808,-0.00589400000000051,-0.12541840000000004,-0.12514949999999914
664,-0.041804,-0.2,0.017345,0.012913400000000408,-0.07634400000000063,-0.03245450000000005
665,-0.033436,-0.2,0.013881999999999999,0.1214719999999998,0.0418343000000001,0.17632799999999982
666,-0.028163,-0.2,0.0096992,0.047624200000000005,-0.022015000000000118,0.0516880000000004
667,-0.028986,-0.2,0.013183000000000002,0.14020900000000003,0.03287679999999993,0.06793079999999918
668,-0.029658999999999998,-0.2,0.016684,0.17015840000000004,0.028198500000000237,0.1302039999999991
669,-0.02386,-0.2,0.012149,0.09322070000000027,-0.042233960000000015,0.014300000000000423
670,-0.024842,-0.2,0.015688,0.14776399999999956,0.009774600000000078,-0.005013500000000448
671,-0.025705000000000002,-0.2,0.019232,0.2082392999999998,0.01942049999999984,0.05342059999999993
672,-0.019451,-0.2,0.014445,0.09695959999999992,0.1213533,-0.020876399999999684
673,-0.020581,-0.2,0.018009,0.1067607000000006,-0.0028607999999999967,0.024253700000000933
674,-0.021621,-0.2,0.021565,0.22286499999999876,0.0331459999999999,0.0283250000000006
675,-0.014962999999999999,-0.2,0.016609,0.03908559999999994,0.05097710000000011,-0.028444600000000264
676,-0.01623,-0.2,0.020171,0.11870359999999902,0.0011946800000000035,0.020602299999999296
677,-0.017437,-0.2,0.023714,0.23572029999999877,0.07462150000000012,0.052823600000000415
678,-0.010409999999999999,-0.2,0.018647999999999998,-0.0025864000000002108,-0.012205800000000044,-0.024587299999999868
679,-0.011805,-0.2,0.022186,0.1283544000000001,-0.0012443300000000157,0.022785900000000137
680,-0.013168000000000001,-0.2,0.025692000000000003,0.2275520000000011,0.13745200000000013,0.056308200000000586
681,-0.0057997,-0.2,0.020559,-0.0974074999999992,-0.08926919999999994,0.01924843999999999
682,-0.0073116,-0.2,0.024048,-0.012514000000000358,0.01061169999999989,-0.0064235699999999896
683,-0.0088223,-0.2,0.027493,0.07563299999999984,0.07842450000000012,0.0011713000000000973
684,-0.0011387,-0.2,0.022336,-0.1002964000000004,0.007511580999999998,0.03524769999999999
685,-0.0027581999999999997,-0.2,0.025752999999999998,0.0658960000000004,-0.03091529999999998,0.038734099999999994
686,-0.0044059,-0.2,0.029113,0.04513699999999865,0.2054777999999997,-0.013258299999999945
687,0.0035652,-0.2,0.023979,0.03701850000000029,0.017548800000000142,-0.0016609999999999125
688,0.0018479,-0.2,0.027299,0.10355500000000006,-0.06574119999999972,0.02305379999999957
689,7.290600000000001e-05,-0.2,0.030551,0.013667999999999125,0.041464299999999454,0.06973610000000008
690,0.008307799999999999,-0.2,0.025469,0.12820050000000105,0.016800700000000113,-0.09772299999999978
691,0.0065033999999999995,-0.2,0.028667,0.18884900000000115,0.06675270000000033,-0.09480999999999984
692,0.0046118,-0.2,0.031785,0.15489700000000006,0.09550040000000015,-0.053993399999999525
693,0.013084,-0.2,0.026779,0.00709999999999944,0.1357773,-0.11499900000000007
694,0.011205,-0.2,0.029825,0.0947849999999999,0.14878239999999998,-0.14233799999999963
695,0.009209299999999998,-0.2,0.032779,0.1488460000000007,0.14132429999999951,-0.1489489999999991
696,0.017884,-0.2,0.027860000000000003,-0.19446100000000044,0.03452799999999989,-0.03371700000000022
697,0.015946000000000002,-0.2,0.030716000000000004,-0.13867100000000043,0.06443399999999944,-0.07649799999999995
698,0.013862000000000001,-0.2,0.033468,-0.0536670000000008,0.08537699999999981,-0.11346729999999994
699,0.072672,-0.2,0.11317,-0.02365230000000018,0.007610600000000023,0.001530999999999949
700,0.078176,-0.2,0.12205,-0.07226100000000013,0.03920029999999963,0.03758399999999895
701,0.06716799999999999,-0.2,0.1043,0.07228399999999979,0.02238600000000046,-0.033302300000000784
702,0.061664,-0.2,0.095429,0.013265999999999778,0.003509199999999879,-0.05572100000000013
703,0.05616,-0.2,0.086556,-0.04259400000000113,-0.010585000000000011,-0.04528570000000087
704,0.050656,-0.2,0.077683,-0.08704229999999935,-0.0033871199999999935,0.03655570000000008
705,0.045573,-0.2,0.069502,-0.1183039999999993,0.015403699999999909,0.08212099999999989
706,0.06253500000000001,-0.2,0.1191,-0.12972800000000007,0.03493769999999996,0.05992439999999988
707,0.06734,-0.2,0.12837,-0.061621400000000826,0.02249499999999971,0.045198300000000025
708,0.05773,-0.2,0.10983,-0.0356380000000005,0.004147600000000029,0.006911000000000556
709,0.052925,-0.2,0.10056,0.06423099999999948,-0.002905100000000216,-0.0448530000000007
710,0.048119999999999996,-0.2,0.09128700000000001,0.03621300000000005,-0.011266600000000015,-0.06361799999999995
711,0.043315,-0.2,0.08201599999999999,-0.001450999999999425,-0.004827550000000014,0.01484699999999961
712,0.038879000000000004,-0.2,0.073466,-0.06306429999999974,0.009941099999999925,0.07586900000000085
713,0.051884000000000007,-0.2,0.12404000000000001,-0.045733000000000246,0.018540900000000082,0.03395130000000002
714,0.055958,-0.2,0.13364,0.0787065999999994,-0.014667999999999903,0.008737700000000181
715,0.047810000000000005,-0.2,0.11442999999999999,-0.12267199999999967,0.022361600000000426,0.0485310000000001
716,0.043736000000000004,-0.2,0.10482999999999999,0.060839999999998895,-0.010671999999999793,-0.019890699999999928
717,0.039662,-0.2,0.095223,0.11988999999999983,-0.010867889999999991,-0.056390000000000384
718,0.035588,-0.2,0.085618,0.0922869999999989,-0.006060929999999992,-0.006949000000000094
719,0.031830000000000004,-0.2,0.07675599999999999,0.01829400000000092,0.000745349999999867,0.04832800000000059
720,0.044059,-0.2,0.066235,-0.13566400000000023,0.024009199999999953,0.07789350000000006
721,0.042545,-0.2,0.062967,-0.10269199999999934,0.028013399999999966,0.0658309999999993
722,0.041031,-0.2,0.059699,0.0976600000000003,0.013992859999999996,-0.06286900000000095
723,0.037441,-0.2,0.070198,-0.11215540000000068,0.018136159999999957,0.07959859999999974
724,0.036003,-0.2,0.06692999999999999,-0.1113154999999999,0.02692956000000002,0.08984840000000016
725,0.034565,-0.2,0.063662,0.06254000000000026,-0.0009361100000000178,-0.03053650000000019
726,0.03046,-0.2,0.07347999999999999,-0.030129000000000516,0.012199699999999924,0.056894699999999965
727,0.029091000000000002,-0.2,0.070204,0.08790800000000054,0.028996799999999934,0.015873700000000213
728,0.027721,-0.2,0.066929,0.039253000000000426,0.006274596000000004,-0.08453599999999994
729,0.035244,-0.2,0.051739999999999994,0.2635270000000016,-0.007659300000000258,-0.27570900000000087
730,0.029457,-0.2,0.04378,0.09215500000000176,0.0034884999999995614,-0.15762699999999974
731,0.023671,-0.2,0.03582,-0.22909100000000038,-0.13796260000000027,-0.022376999999999647
732,0.029910000000000003,-0.2,0.055425999999999996,0.09710700000000116,-0.029456300000000102,-0.13925500000000035
733,0.025256,-0.2,0.047189,-0.10644600000000182,-0.015250500000000056,-0.1444396999999995
734,0.020600999999999998,-0.2,0.038952999999999995,-0.297542,-0.09842739999999983,-0.08174999999999955
735,0.024256,-0.2,0.058563,-0.14571000000000112,-0.021311300000000033,-0.14655530000000017
736,0.020791999999999998,-0.2,0.050198,-0.5620910000000006,-0.05390429999999968,-0.01632060000000024
737,0.017327000000000002,-0.2,0.041832999999999995,-0.45987899999999904,-0.0910251999999998,-0.014403500000000236
738,-0.11534000000000001,-0.2,0.068986,0.06510500000000086,0.003302999999999834,-0.2371540000000003
739,-0.12426,-0.2,0.074379,0.0984885999999996,0.012454899999999824,-0.18592500000000012
740,-0.10642,-0.2,0.063593,-0.045907699999999885,-0.0033842000000001704,-0.22248399999999968
741,-0.097497,-0.2,0.0582,-0.1589394999999998,0.01135800000000009,-0.058061999999999614
742,-0.088576,-0.2,0.05280700000000001,-0.15629300000000068,0.004711900000000102,0.05659299999999945
743,-0.079654,-0.2,0.047414,-0.12228600000000078,-0.0073952999999998825,0.032277000000000555
744,-0.071423,-0.2,0.042439,-0.12012849999999986,0.0014331999999999123,0.1338740000000005
745,-0.10447000000000001,-0.2,0.084797,0.17427469999999978,-0.04808800000000035,-0.15550959999999847
746,-0.11255,-0.2,0.091419,0.1754054000000007,-0.045652600000000376,-0.09344280000000005
747,-0.096388,-0.2,0.078175,0.15898699999999888,-0.060393999999999615,-0.18298099999999984
748,-0.088308,-0.2,0.07155299999999999,0.0143077000000007,-0.012794269999999996,0.0596779999999999
749,-0.080229,-0.2,0.064932,0.0006610000000000227,0.023377749999999975,0.23371400000000087
750,-0.072149,-0.2,0.05831,0.003917999999998756,-0.0024328000000000127,0.08462700000000023
751,-0.064694,-0.2,0.0522,-0.008990600000000626,0.0004908000000000134,0.13080299999999934
752,-0.09122999999999999,-0.2,0.098682,0.1464729999999994,0.03659800000000013,-0.1020329999999996
753,-0.098271,-0.2,0.10637,0.12101199999999945,0.12496660000000004,-0.06878000000000029
754,-0.08419,-0.2,0.090994,0.14027550000000044,-0.049417000000000044,-0.11175099999999905
755,-0.077149,-0.2,0.08330599999999999,0.06883040000000129,-0.029914400000000008,0.08669340000000059
756,-0.070109,-0.2,0.07561799999999999,0.06628100000000003,0.019667569999999968,0.22596999999999934
757,-0.063068,-0.2,0.06792999999999999,0.03886849999999953,-0.0015956999999998667,0.05414299999999983
758,-0.056572000000000004,-0.2,0.060837,0.02503699999999931,-0.004392740000000062,0.025159999999999627
759,-0.076283,-0.2,0.11069000000000001,0.05625649999999993,0.12516650000000018,-0.0666645999999993
760,-0.082162,-0.2,0.11930999999999999,0.08444400000000041,0.1850177000000004,-0.05761900000000075
761,-0.070405,-0.2,0.10207999999999999,0.019572999999999396,0.028258999999999812,-0.06232500000000041
762,-0.064527,-0.2,0.09346,-0.01821799999999918,0.010364400000000051,0.012493799999998778
763,-0.058648,-0.2,0.084843,-0.08495699999999928,0.010311300000000023,-0.021377700000000388
764,-0.052770000000000004,-0.2,0.076227,-0.01718300000000106,-0.005591699999999977,-0.05745100000000036
765,-0.047346,-0.2,0.068277,-0.007317999999997937,-0.005511600000000005,-0.056463700000001005
766,-0.059771000000000005,-0.2,0.12045,0.1387009999999993,0.055460399999999854,-0.021812699999999907
767,-0.064364,-0.2,0.12982,0.19973069999999993,0.1122677999999997,-0.03780070000000091
768,-0.055177,-0.2,0.11108,0.0333559999999995,0.03789169999999986,-0.009322000000000052
769,-0.050582999999999996,-0.2,0.10171000000000001,-0.07213300000000089,0.038488999999999995,0.003139599999999021
770,-0.045989999999999996,-0.2,0.092347,-0.26932500000000026,-0.0032705000000000095,-0.08208600000000033
771,-0.041395999999999995,-0.2,0.082979,-0.1340009999999996,-0.01186845000000003,-0.14545239999999993
772,-0.037158,-0.2,0.074337,0.007625000000000881,-0.0036024600000000018,-0.0559690000000006
773,-0.042005,-0.2,0.12768,0.3138950000000005,0.015904000000000362,-0.021287500000000126
774,-0.045215,-0.2,0.13759000000000002,0.17073999999999856,0.11423679999999958,-0.07280700000000007
775,-0.038794999999999996,-0.2,0.11775999999999999,0.2769919999999999,0.009517199999999892,0.01052099999999978
776,-0.035585000000000006,-0.2,0.10785,0.04895500000000119,0.018850429999999974,0.02492150000000004
777,-0.032375,-0.2,0.09792999999999999,-0.2703119999999988,-0.005819600000000036,-0.019762200000000174
778,-0.029164999999999996,-0.2,0.088013,-0.22562300000000057,-0.011632849999999972,-0.06028279999999997
779,-0.026202999999999997,-0.2,0.078865,0.015824000000000282,-0.004117883000000003,0.005611200000000149
780,-0.023424,-0.2,0.13246,-0.24768200000000107,0.1407630000000002,-0.05198110000000011
781,-0.025192,-0.2,0.14274,-0.3177624000000012,0.3037095000000005,-0.06843100000000013
782,-0.021656,-0.2,0.12217,-0.06451850000000015,-0.056107200000000024,-0.003977999999999815
783,-0.019888999999999997,-0.2,0.11188,0.10235299999999903,-0.05693989999999993,0.06104629999999989
784,-0.018121,-0.2,0.1016,-0.133246999999999,0.0030942999999999943,0.05869900000000006
785,-0.016353,-0.2,0.091309,-0.24822699999999998,-0.004387329999999995,0.037720100000000034
786,-0.014722,-0.2,0.081818,0.0432699999999997,0.007593086000000013,0.008751500000000023
787,-0.0043338000000000005,-0.2,0.13437000000000002,-0.2155149999999999,0.019536600000000348,0.0010343999999999909
788,-0.0046187,-0.2,0.14479,-0.17993900000000096,0.06501469999999987,0.009974099999999986
789,-0.0040488,-0.2,0.12394000000000001,-0.2315630000000013,-0.02918139999999969,-0.005229760000000028
790,-0.0037639,-0.2,0.11352000000000001,-0.19793100000000052,-0.0006405000000000438,-0.013610820000000023
791,-0.0034789,-0.2,0.10309000000000001,-0.31117799999999995,-0.009228570000000005,0.001660370000000022
792,-0.0031940000000000002,-0.2,0.09267,-0.13465399999999939,0.000238169999999982,-0.007053149999999994
793,-0.002931,-0.2,0.083053,0.16403200000000062,0.002252679999999979,0.049775000000000014
794,0.014834,-0.2,0.13364,0.24788799999999966,0.02167050000000037,-0.0013996999999998927
795,0.016036,-0.2,0.14400000000000002,0.3242679999999982,0.029603799999999403,-0.001261499999999971
796,0.013631,-0.2,0.12327,0.1393204999999984,0.010249299999999906,-0.00903530000000008
797,0.012429,-0.2,0.11291,0.11599099999999929,0.013842300000000085,-0.024903700000000084
798,0.011227,-0.2,0.10255,-0.14008100000000034,-0.0054387700000000025,0.030922299999999847
799,0.010025,-0.2,0.092182,-0.3101649999999996,-0.0032054699999999985,0.11706200000000022
800,0.008915799999999998,-0.2,0.082621,0.22218300000000113,0.006232559999999998,0.09681160000000011
801,0.033697000000000005,-0.2,0.13015,-0.0036529999999999063,0.029284999999999783,0.019499300000000108
802,0.036362,-0.2,0.14023,-0.15433740000000107,0.16578660000000012,0.08042260000000012
803,0.031032999999999998,-0.2,0.12005999999999999,0.04504299999999972,-0.019492399999999854,-0.02452629999999978
804,0.028368,-0.2,0.10998,0.09916300000000078,-0.0296171999999999,-0.05389929999999987
805,0.025704,-0.2,0.09989400000000001,0.3412260000000007,0.005350839000000001,-0.11241860000000026
806,0.023038999999999997,-0.2,0.089809,0.17654100000000028,-0.005373922999999996,-0.09887599999999974
807,0.020581,-0.2,0.08050399999999999,-0.024677000000000504,-0.003200400000000103,0.0031607000000000163
808,-0.068379,-0.2,0.040619999999999996,-0.1265615999999996,0.004040999999999961,0.13805699999999987
809,-0.065335,-0.2,0.038801,-0.13216229999999918,0.007271600000000045,0.13423799999999986
810,-0.062291,-0.2,0.036982999999999995,-0.13895700000000133,0.009933699999999934,0.12578099999999992
811,-0.06193099999999999,-0.2,0.049960000000000004,-0.01762499999999978,0.003989399999999921,0.14498549999999888
812,-0.059167,-0.2,0.047719,-0.02843599999999924,0.008864760000000027,0.15418599999999927
813,-0.056403999999999996,-0.2,0.045478,-0.045704999999999885,0.01695919999999984,0.15899900000000144
814,-0.054166,-0.2,0.058236,0.026452000000000808,-0.001700999999999897,0.04497730000000022
815,-0.051759000000000006,-0.2,0.055635000000000004,0.02603000000000044,0.002015500000000059,0.07095639999999914
816,-0.049352999999999994,-0.2,0.053035,0.016238000000001307,0.004828399999999844,0.09459960000000045
817,-0.045333,-0.2,0.065358,0.0004689999999989425,-0.0038128999999999524,-0.04285859999999886
818,-0.043318999999999996,-0.2,0.062438,0.008569000000001381,-0.0027728299999999484,-0.018435600000000107
819,-0.041305,-0.2,0.059519,0.0055610000000019255,-0.011907600000000018,0.009290599999999927
820,-0.035579,-0.2,0.07115700000000001,0.022569000000000727,-0.0016251899999999986,-0.04248499999999966
821,-0.034,-0.2,0.067978,0.031200999999999368,-0.0014145700000000039,-0.02732519999999994
822,-0.03242,-0.2,0.06479800000000001,0.023719999999999075,-0.0194437999999999,-0.010753400000000024
823,-0.025093999999999998,-0.2,0.07549700000000001,0.048496000000000095,-0.001498155000000001,0.008446200000000292
824,-0.023985,-0.2,0.072129,0.054644999999998944,-0.004265340000000006,0.00817770000000051
825,-0.022875,-0.2,0.06876,0.035717000000001775,-0.04011889999999996,0.007445800000000169
826,-0.014102000000000002,-0.2,0.078318,-0.04390899999999931,-0.006827105999999986,0.007932500000000009
827,-0.013482,-0.2,0.074818,-0.2431820000000009,0.004138825499999999,0.005307799999999974
828,-0.012862,-0.2,0.07131799999999999,-0.2612279999999991,-0.0654108000000001,-0.0028951200000000288
829,-0.0028156999999999995,-0.2,0.07950700000000001,0.29186400000000035,0.008127599999999957,0.06123880000000004
830,-0.0027004,-0.2,0.075962,0.3063869999999991,0.007676720000000026,0.058979000000000115
831,-0.0025851,-0.2,0.072416,0.06340849999999953,-0.07105805000000004,0.05955359999999987
832,0.0085251,-0.2,0.079093,0.3887400000000003,0.0031724799999999775,0.04389310000000002
833,0.0081344,-0.2,0.075565,0.23393849999999894,0.014875099999999974,-0.0032680000000002707
834,0.007743600000000001,-0.2,0.072038,-0.0021740000000018966,0.01236429999999994,-0.08884479999999995
835,0.019691999999999998,-0.2,0.077069,-0.03938699999999962,0.013806399999999996,0.036065299999999745
836,0.018803,-0.2,0.073633,-0.01096399999999953,0.011129170000000022,-0.02570400000000017
837,0.017914,-0.2,0.07019700000000001,-0.15457299999999918,-0.0028319599999999945,-0.12687699999999946
838,-0.05413300000000001,-0.2,0.031908,-0.11513429999999936,-0.016696799999999623,0.051299000000000206
839,-0.045975,-0.2,0.026833999999999997,-0.05743200000000037,-0.08321329999999971,-0.05686799999999792
840,-0.037817,-0.2,0.021759,0.04439150000000058,-0.06473949999999995,-0.014708999999999861
841,-0.048729,-0.2,0.038917,-0.10990099999999892,0.013228200000000356,0.09749799999999986
842,-0.041055,-0.2,0.032355,-0.1308790000000002,-0.03691050000000029,-0.011530000000000484
843,-0.03338,-0.2,0.025793,0.031404700000000396,-0.006605999999999668,0.033001999999999754
844,-0.04242,-0.2,0.045167,-0.07519499999999901,0.013924899999999685,0.07380620000000082
845,-0.035487,-0.2,0.0373,-0.15160899999999877,-0.00243840000000084,-0.012297400000000458
846,-0.028554000000000003,-0.2,0.029432999999999997,-0.019877000000001033,0.04811600000000027,0.027466000000000435
847,-0.035338,-0.2,0.050568,-0.10841100000000026,-0.0030746000000001494,0.03098869999999998
848,-0.029370999999999998,-0.2,0.041617,-0.19945299999999833,0.02830599999999972,-0.023688999999999183
849,-0.023403999999999998,-0.2,0.032665,-0.05493500000000218,0.0910580000000003,-0.001647499999999802
850,-0.027607,-0.2,0.055022,-0.12644149999999854,-0.046649000000000385,0.018034700000000292
851,-0.022794,-0.2,0.045245,-0.21586199999999955,0.040471000000000146,-0.010876999999999803
852,-0.017981,-0.2,0.035468,-0.04995299999999858,0.12207340000000055,-0.012876200000000448
853,-0.019362,-0.2,0.058444,-0.1168010000000006,-0.08555520000000039,0.013012999999999941
