"U:0","U:1","U:2","Points:0","Points:1","Points:2"
-9.910973,3.877352,3.8366325,-0.020569,-0.2,-0.038947
-8.589273,2.8544185,2.576486,-0.015912,-0.2,-0.03071
-10.636428,2.9406211,6.6519036,-0.03522,-0.2,-0.051735
-10.300533,3.8585322,5.8864374,-0.029431,-0.2,-0.043775
-9.179397,3.7564013,4.7195654,-0.023641,-0.2,-0.035815
-7.776889,2.1595,3.2223537,-0.017852,-0.2,-0.027854000000000004
-9.804473,3.0654263,7.741867,-0.040187,-0.2,-0.047539
-9.503501,3.9355714,6.885783,-0.033347,-0.2,-0.039998
-8.420263,3.6097758,5.576024,-0.026507,-0.2,-0.032457
-6.9187837,1.4156755,3.783013,-0.019667,-0.2,-0.024916999999999998
-8.856244,3.1787298,8.749736,-0.044739,-0.2,-0.042873
-8.604474,4.0090246,7.828004,-0.03695,-0.2,-0.035886
-7.6058035,3.4623165,6.374063,-0.029160000000000002,-0.2,-0.0289
-6.0547132,0.7687281,4.3245683,-0.02137,-0.2,-0.021913
-7.808921,3.2878346,9.67786,-0.048835,-0.2,-0.037783
-7.5873423,4.0813575,8.693164,-0.040214,-0.2,-0.031474
-6.7062416,3.3376431,7.093697,-0.031594,-0.2,-0.025164
-5.148277,0.30383694,4.839617,-0.022973,-0.2,-0.018854
-6.672489,3.3911846,10.519303,-0.052434,-0.2,-0.03232
-6.465587,4.1514516,9.470866,-0.043116,-0.2,-0.026795999999999997
-5.722723,3.2594805,7.7282524,-0.033799,-0.2,-0.021272
-4.1831894,-0.12064914,5.2850127,-0.024481,-0.2,-0.015747
-7.7240334,1.4554639,1.2700529,-0.011173,-0.2,-0.02982
-6.777989,0.2652297,1.8041148,-0.013054,-0.2,-0.026774
-5.7785473,-1.145035,2.197547,-0.014834,-0.2,-0.023657
-4.8197045,-1.905851,2.5781255,-0.016525,-0.2,-0.020483
-3.8822494,-2.62044,2.9468737,-0.018134,-0.2,-0.017261000000000002
-2.9524949,-3.228797,3.3187459,-0.019665000000000002,-0.2,-0.013999999999999999
-7.2514043,0.61099213,0.072460145,-0.0064747,-0.2,-0.028662
-6.149376,-0.99679846,0.57465816,-0.008280599999999999,-0.2,-0.025463999999999997
-5.186015,-2.1694465,0.98597336,-0.010011,-0.2,-0.022205000000000003
-4.2662935,-3.3262956,1.4103527,-0.011673000000000001,-0.2,-0.018897999999999998
-3.3523982,-4.196617,1.8212833,-0.013271999999999999,-0.2,-0.015550999999999999
-2.4450357,-4.73928,2.2268639,-0.014812,-0.2,-0.012172
-6.708293,-0.08815422,-0.98555845,-0.0018221000000000001,-0.2,-0.027294
-5.739545,-1.9013133,-0.45774385,-0.0035405000000000002,-0.2,-0.023974000000000002
-4.784033,-3.6569233,0.043580938,-0.005208399999999999,-0.2,-0.020604
-3.8270018,-4.3297477,0.4247989,-0.0068292000000000005,-0.2,-0.017194
-2.892095,-5.0960755,0.8226892,-0.008406299999999998,-0.2,-0.013752
-1.9746872,-5.700678,1.2459713,-0.009942399999999999,-0.2,-0.010284999999999999
-6.2251496,-0.3149691,-2.1223001,0.0027811,-0.2,-0.025749
-5.128607,-2.0265448,-1.5167531,0.0011607999999999998,-0.2,-0.022331999999999998
-4.1698647,-3.6756437,-1.0589894,-0.00043382,-0.2,-0.018876
-3.2705202,-5.0527105,-0.62685,-0.0020025999999999998,-0.2,-0.015388999999999998
-2.400139,-6.0265865,-0.230846,-0.003547,-0.2,-0.011878
-1.5252616,-6.4227414,0.18730828,-0.005068199999999999,-0.2,-0.008349500000000001
-5.8532443,-0.20943625,-3.3839447,0.007331600000000001,-0.2,-0.024044
-4.7355766,-1.9278162,-2.710639,0.0058194,-0.2,-0.020555
-3.7363493,-3.6454847,-2.211975,0.0043077,-0.2,-0.017037
-2.777314,-5.0447726,-1.7459972,0.0028006,-0.2,-0.013496000000000001
-1.89228,-5.960809,-1.3364091,0.0012988,-0.2,-0.0099401
-1.0404315,-6.5261374,-0.9598899,-0.00019777,-0.2,-0.0063733
-5.463237,0.32879198,-4.7141995,0.011822,-0.2,-0.022183
-4.336568,-1.3445141,-4.008709,0.010426999999999999,-0.2,-0.018645
-3.3144312,-3.0234528,-3.4565995,0.0090086,-0.2,-0.015087999999999999
-2.3233767,-4.475745,-2.9382327,0.007573000000000001,-0.2,-0.011518
-1.4222014,-5.48347,-2.4957628,0.006123600000000001,-0.2,-0.0079404
-0.5556352,-5.999588,-2.1062648,0.0046615,-0.2,-0.0043593
-5.0060096,1.0296636,-6.120409,0.016244,-0.2,-0.020169
