"Points:0","Points:2","U:0","U:1","U:2","Res:0","Res:1","Res:2"
-0.019548278,-0.02950968,-3.860705,2.440361,1.712196,3.4949714e-09,1.8276204e-09,-2.44688e-09
-0.04509642,-0.052049585,-6.1900725,1.1343293,4.908617,-1.9340076e-09,5.4354086e-09,-2.5112003e-08
-0.040325138999999996,-0.046978347000000004,-5.7701054,1.5080376,4.4050374,1.0204069e-09,9.452439e-10,-4.5699156e-09
-0.035553858,-0.041907106,-5.281382,1.8369199,3.8430312,7.07306e-10,1.0254124e-09,-3.9068593e-09
-0.030782575,-0.036835868,-4.735092,2.1120353,3.231109,9.488167e-10,1.0698571e-09,-2.9962932e-09
-0.026011292000000002,-0.031764627000000004,-4.155334,2.3302555,2.5753744,1.7572863e-09,1.2270488e-09,-2.3690838e-09
-0.021240011,-0.026693388999999998,-3.4705956,2.4941847,1.9420133,3.0818585e-09,1.5712518e-09,-2.1037192e-09
-0.049638942,-0.047590412,-5.6135607,1.1905068,5.4466214,7.009331e-10,4.6272666e-09,-2.2148118e-08
-0.044282656,-0.042836003,-5.2206955,1.5680584,4.89007,-3.125715e-10,9.584052e-10,-4.4950306e-09
-0.038926374,-0.038081593999999996,-4.763378,1.8974559,4.2677836,-1.0478451e-10,9.531005e-10,-3.548819e-09
-0.033570088,-0.033327185,-4.25087,2.1699655,3.590268,6.742943e-10,9.594187e-10,-2.5745388e-09
-0.028213805,-0.028572774,-3.7095885,2.3829029,2.866832,1.7501999e-09,1.0956294e-09,-1.857637e-09
-0.022857521000000002,-0.023818363,-3.0700922,2.5387363,2.1576087,2.6412583e-09,1.379634e-09,-1.6303966e-09
-0.053773235999999995,-0.04274287400000001,-4.984905,1.2371051,5.9324336,3.7564636e-09,4.274437e-09,-1.9815563e-08
-0.047898851,-0.038372397,-4.624388,1.6172246,5.3305936,-7.7984486e-10,1.0842562e-09,-4.3893364e-09
-0.042024463,-0.034001917,-4.2057548,1.9465675,4.6558633,-6.506846e-11,9.2652414e-10,-3.2120453e-09
-0.036150079,-0.029631438,-3.7356114,2.2166078,3.9210207,8.2281426e-10,8.748139e-10,-2.1931217e-09
-0.030275691,-0.025260959,-3.2398224,2.4249835,3.1385632,1.786398e-09,1.0001121e-09,-1.4449894e-09
-0.024401305,-0.020890478,-2.6581216,2.5740526,2.3606849,2.3697706e-09,1.2452771e-09,-1.1830301e-09
-0.05746175,-0.037542935,-4.3101087,1.2741771,6.3611913,6.213205e-09,4.3424544e-09,-1.7929688e-08
-0.051143456,-0.033617295,-3.9868937,1.6554081,5.7224283,-2.0213028e-10,1.2111224e-09,-4.184077e-09
-0.044825163,-0.029691651,-3.613637,1.9840612,5.004274,2.6473654e-10,9.255043e-10,-2.9019538e-09
-0.038506869,-0.025766007999999996,-3.1938784,2.2517989,4.2215695,9.617177e-10,8.4310486e-10,-1.9408648e-09
-0.032188576,-0.021840366,-2.7502196,2.4564357,3.389761,1.8318668e-09,9.1418223e-10,-1.2206811e-09
-0.025870282,-0.017914722,-2.236108,2.6002755,2.5519712,2.1470012e-09,1.178791e-09,-9.739914e-10
-0.013118251000000001,-0.031750001,-4.27292,2.392546,0.84369266,1.1547235e-08,4.7812274e-09,-9.453423e-09
-0.014589198000000001,-0.029085998999999998,-3.904772,2.460613,1.0467528,7.356387e-09,3.3778178e-09,-4.932384e-09
-0.01600308,-0.026390182,-3.5065663,2.5188115,1.216412,6.580326e-09,3.3869088e-09,-3.8582395e-09
-0.017368717,-0.02366885,-3.111592,2.5676816,1.3824608,6.014802e-09,3.346824e-09,-3.3399863e-09
-0.018692598,-0.020926451000000002,-2.7149718,2.607667,1.5476698,5.6475358e-09,3.1630991e-09,-2.734656e-09
-0.019978637,-0.01816575,-2.3137636,2.6390746,1.7102411,5.357733e-09,3.11149e-09,-2.056301e-09
-0.021229215,-0.015388563999999999,-1.9084598,2.662181,1.8699571,5.0603726e-09,3.1140535e-09,-1.7331832e-09
-0.010199238000000001,-0.030907887999999998,-4.1803174,2.405801,0.4140092,9.367769e-09,2.6865743e-09,-5.660686e-09
-0.0116471,-0.028188433,-3.8228743,2.4759367,0.6209373,6.8499357e-09,2.9887621e-09,-3.9417296e-09
-0.013045349,-0.025440257,-3.4272914,2.5362334,0.78198117,6.1823116e-09,3.1512712e-09,-3.191709e-09
-0.014401628999999999,-0.022669163,-3.022309,2.5869992,0.94574106,5.783929e-09,3.408656e-09,-2.701822e-09
-0.015721573,-0.019879244,-2.6121466,2.6285365,1.1129099,5.5437197e-09,3.4812462e-09,-2.2825575e-09
-0.017008536,-0.017073038999999998,-2.196788,2.6611314,1.2793044,5.3363904e-09,3.5055217e-09,-1.8108632e-09
-0.018264543,-0.014252212,-1.777148,2.685081,1.4439044,5.0685633e-09,3.5824173e-09,-1.528954e-09
-0.0072978735,-0.030003615,-4.052031,2.411094,-0.00016105112,8.770337e-09,2.272963e-09,-4.677377e-09
-0.0087195607,-0.02723616,-3.6872432,2.4832964,0.21042171,6.244538e-09,2.6133506e-09,-3.1787517e-09
-0.010099086,-0.024443073,-3.2908912,2.5452824,0.37000975,5.664158e-09,2.8214697e-09,-2.6254052e-09
-0.011442915,-0.021629669,-2.8826683,2.5974872,0.53140384,5.3193894e-09,3.1946357e-09,-2.2117574e-09
-0.012755831,-0.018799683,-2.4679759,2.6401894,0.69686395,5.11331e-09,3.3653467e-09,-1.8699562e-09
-0.014040628000000001,-0.015955424,-2.0479293,2.6736763,0.86248374,4.9226228e-09,3.547613e-09,-1.4834556e-09
-0.015298972,-0.013098408,-1.6237242,2.6982722,1.027268,4.6763695e-09,3.6582797e-09,-1.0967873e-09
-0.0044125794,-0.029047199,-3.9248054,2.4079123,-0.55874574,8.54239e-09,2.161894e-09,-3.984689e-09
-0.0058054915,-0.026238017000000002,-3.5497887,2.4820783,-0.26848966,5.932572e-09,2.434895e-09,-2.7676395e-09
-0.0071636932,-0.023406297000000003,-3.1494546,2.545583,-0.043576747,5.3631077e-09,2.6857523e-09,-2.6274092e-09
-0.0084924735,-0.020556856000000002,-2.7373097,2.5990217,0.11573584,5.040879e-09,3.0630198e-09,-2.6745615e-09
-0.0097957617,-0.017693078,-2.3184414,2.642697,0.27896324,4.737485e-09,3.357925e-09,-2.1835536e-09
-0.011075795,-0.014817038000000001,-1.8943223,2.676936,0.44317558,4.6162496e-09,3.6129515e-09,-1.3355825e-09
-0.012333876,-0.011930106000000001,-1.4662583,2.7020793,0.6074766,4.379313e-09,3.800477e-09,-7.7226997e-10
-0.001542103,-0.028045794,-3.793715,2.396407,-1.1277026,8.50501e-09,2.2308724e-09,-3.4643892e-09
-0.0029039972,-0.025200307,-3.4092631,2.4723225,-0.8551782,6.288953e-09,2.4262485e-09,-2.814656e-09
-0.0042386329999999995,-0.022335375,-3.0042655,2.5371935,-0.6341603,5.1939306e-09,2.5846154e-09,-3.663422e-09
-0.005550121,-0.019455319,-2.5881531,2.5917003,-0.4093422,4.833128e-09,3.0227403e-09,-3.7122947e-09
-0.0068415389,-0.01656317,-2.165428,2.6362135,-0.17865515,4.5755164e-09,3.3549874e-09,-3.2079974e-09
-0.008114563299999999,-0.01366077,-1.7376735,2.6710954,0.022721715,4.3046122e-09,3.6399546e-09,-2.32193e-09
-0.0093701389,-0.010749346000000002,-1.3062229,2.696712,0.18615691,4.1164263e-09,3.8798587e-09,-8.0534357e-10
0.0013144619,-0.027004432000000002,-3.656691,2.3767226,-1.6927731,8.313358e-09,2.405922e-09,-3.1075469e-09
-1.4401070000000001e-05,-0.024127502000000002,-3.2634952,2.4541364,-1.439944,6.9209274e-09,2.4902316e-09,-3.5961873e-09
-0.0013234573000000002,-0.021234218,-2.8539996,2.5201838,-1.2240525,5.16284e-09,2.601111e-09,-4.4554493e-09
-0.0026156395,-0.018328412,-2.4342942,2.5756013,-1.0031277,4.775774e-09,2.9766667e-09,-4.5219064e-09
-0.0038931735,-0.015412752,-2.0082982,2.6208186,-0.77624494,4.4733532e-09,3.321036e-09,-4.0391765e-09
-0.0051571772999999994,-0.012488856000000001,-1.5776088,2.656267,-0.5460269,4.241225e-09,3.6823806e-09,-3.0369895e-09
-0.0064082341,-0.0095578004,-1.1435097,2.6823146,-0.31347084,3.9773904e-09,3.9925268e-09,-1.4397887e-09
0.0041576652000000006,-0.025926487999999998,-3.513955,2.3489993,-2.2545557,8.099005e-09,2.6592062e-09,-2.9205076e-09
0.0028636990999999995,-0.02302262,-3.1124747,2.4275737,-2.0220933,7.82123e-09,2.6896891e-09,-4.165021e-09
0.0015820882,-0.020105485,-2.6990542,2.4945502,-1.811686,6.093273e-09,2.6726141e-09,-5.057353e-09
0.00031107705,-0.017178429,-2.276321,2.550709,-1.5951992,5.0272253e-09,3.0096987e-09,-5.1723315e-09
-0.0009507075300000001,-0.014243762,-1.8477143,2.5965292,-1.3725034,4.5567337e-09,3.34848e-09,-4.719899e-09
-0.0022038247,-0.011302873,-1.4147941,2.6324599,-1.1454818,4.32879e-09,3.7215975e-09,-3.6245156e-09
-0.0034484968,-0.0083566895,-0.9787898,2.6589139,-0.9150775,4.1269623e-09,4.0642147e-09,-2.0416013e-09
0.0069877263,-0.024814082,-3.3658466,2.313154,-2.8126142,8.1615115e-09,2.9993197e-09,-2.8268148e-09
0.0057304329000000005,-0.021887557999999998,-2.9568028,2.3925352,-2.6006937,8.14778e-09,2.9931821e-09,-4.525851e-09
0.0044780429,-0.018950859,-2.5402389,2.4602005,-2.3961923,7.2202067e-09,2.8310911e-09,-5.5312546e-09
0.0032299785,-0.016006837,-2.115121,2.5169344,-2.184656,6.228632e-09,3.0903837e-09,-5.675501e-09
0.001985719,-0.013057448000000001,-1.6845666,2.5632467,-1.966489,5.6061604e-09,3.4447616e-09,-5.27118e-09
0.00074526417,-0.01010385,-1.2501036,2.5996006,-1.7430146,5.3019473e-09,3.8234704e-09,-4.1819352e-09
-0.0004912483900000001,-0.007146822299999999,-0.81289184,2.6264312,-1.5151393,5.244955e-09,4.2473784e-09,-2.5894167e-09
0.009804205,-0.023667514,-3.2127125,2.2690368,-3.3659377,8.402907e-09,3.4039753e-09,-2.8194969e-09
0.0085853441,-0.020722581,-2.7969117,2.3488543,-3.1745126,8.370458e-09,3.321194e-09,-4.673984e-09
0.007363935500000001,-0.017770568,-2.3780303,2.4169593,-2.9763315,7.652058e-09,3.0882406e-09,-5.788496e-09
0.0061405785,-0.014813828999999999,-1.9512538,2.4740908,-2.7701852,7.198556e-09,3.2502696e-09,-6.0159264e-09
0.0049156039,-0.011853966,-1.5194607,2.5207841,-2.5569117,6.8348314e-09,3.596731e-09,-5.649447e-09
0.003689572,-0.0088919075,-1.0841666,2.5575066,-2.337339,6.5376837e-09,3.9956336e-09,-4.6506643e-09
0.0024629792,-0.005928285,-0.6464648,2.5846863,-2.112375,6.2804615e-09,4.441084e-09,-3.0336853e-09
0.012606451999999999,-0.022486579,-3.0548987,2.2164845,-3.913399,8.685551e-09,3.4081153e-09,-2.8188534e-09
0.011427804,-0.019527536,-2.6331756,2.2963421,-3.7421834,8.652423e-09,3.775696e-09,-4.588967e-09
0.010239155,-0.016564501000000002,-2.212869,2.3645906,-3.5506752,7.9359435e-09,3.4134493e-09,-5.853938e-09
0.0090422835,-0.013599343,-1.7852252,2.4219453,-3.3503647,7.510928e-09,3.5211212e-09,-6.098778e-09
0.007838374,-0.010633301000000001,-1.3529619,2.4688983,-3.1423647,7.2332926e-09,3.8244585e-09,-5.8072986e-09
0.0066285431,-0.0076670777,-0.917601,2.505913,-2.9270778,7.03327e-09,4.2272488e-09,-4.9783706e-09
0.0054136491,-0.0047011562,-0.4801524,2.5334146,-2.7054074,6.8912467e-09,4.696454e-09,-3.3821703e-09
0.01539412,-0.021271823,-2.8930445,2.155277,-4.453815,9.042019e-09,3.4836292e-09,-2.8972968e-09
0.014257444,-0.018302917,-2.4661677,2.2347367,-4.302619,8.925101e-09,4.1233608e-09,-4.163448e-09
0.013103315,-0.015333112,-2.0453074,2.3028328,-4.1178794,8.222453e-09,3.888254e-09,-5.5780074e-09
0.011934688999999998,-0.012363781,-1.6176456,2.360181,-3.9237525,7.821388e-09,3.8818455e-09,-5.968339e-09
0.010753603999999998,-0.009395811700000001,-1.1857188,2.4072487,-3.7213993,7.596468e-09,4.14246e-09,-5.7318363e-09
0.009561734300000001,-0.0064296722,-0.7510696,2.4444766,-3.5107791,7.481476e-09,4.5652224e-09,-5.100612e-09
0.0083602993,-0.0034657003999999996,-0.3146318,2.4722424,-3.2928135,7.447226e-09,5.036122e-09,-3.491249e-09
0.018166523,-0.020022981000000002,-2.7274885,2.0852182,-4.9856777,9.376546e-09,3.5868446e-09,-2.8868685e-09
0.017073593999999997,-0.017048497,-2.296222,2.1637971,-4.854212,9.179795e-09,4.1927084e-09,-3.37254e-09
0.015955761000000002,-0.014076205,-1.875703,2.2313967,-4.676648,8.4593506e-09,4.392243e-09,-4.9444195e-09
0.014817156000000001,-0.011106986999999999,-1.4489174,2.2884994,-4.4889464,8.071857e-09,4.4282276e-09,-5.4839546e-09
0.013660668999999999,-0.0081413724,-1.018185,2.3354938,-4.292434,7.862469e-09,4.6121746e-09,-5.3586082e-09
0.012488537,-0.0051796017,-0.58506393,2.3728037,-4.086843,7.806738e-09,4.9436863e-09,-4.807378e-09
0.011302336000000001,-0.0022218642,-0.14975938,2.4007783,-3.8729813,7.8559985e-09,5.3978377e-09,-3.0181666e-09
0.020922441,-0.01873868,-2.5580974,2.0061553,-5.507491,9.652322e-09,3.7367847e-09,-2.8806726e-09
0.019875123999999997,-0.015763121,-2.1233332,2.0833266,-5.395344,9.346194e-09,4.290966e-09,-2.4175995e-09
0.018795449,-0.012792843,-1.7040879,2.1500456,-5.2250943,8.607513e-09,4.477618e-09,-3.8208676e-09
0.017688733,-0.009828240600000001,-1.2791336,2.2065892,-5.0442023,8.1905025e-09,4.809283e-09,-4.5326414e-09
0.01655871,-0.0068694833,-0.85056,2.2532935,-4.853977,7.992947e-09,5.1243236e-09,-4.624846e-09
0.01540818,-0.003916584,-0.41988042,2.290516,-4.65369,7.967748e-09,5.3996154e-09,-4.0808827e-09
0.014239078999999998,-0.0009695836300000001,0.051306196,2.3185728,-4.4442463,8.05947e-09,5.7969483e-09,-1.963216e-09
0.023660056000000002,-0.017416535,-2.3848119,1.9179901,-6.0185637,9.8491215e-09,3.8937924e-09,-2.7026295e-09
0.022660363,-0.014444762,-1.9481857,1.9931667,-5.9249206,9.355499e-09,4.3929225e-09,-2.1323665e-09
0.021620864,-0.011481363,-1.5311412,2.0585759,-5.7617955,8.62717e-09,4.5685873e-09,-2.0406723e-09
0.020548046,-0.0085262377,-1.1089555,2.1142366,-5.587777,8.178558e-09,4.894035e-09,-2.8991916e-09
0.019446502,-0.005579201999999999,-0.6833906,2.1603677,-5.4040427,7.946682e-09,5.255993e-09,-3.2150589e-09
0.018319586000000002,-0.0026400366,-0.255967,2.1972756,-5.209557,7.90595e-09,5.6499223e-09,-1.9164312e-09
0.017169598,0.00029136433,0.25775275,2.2252426,-5.0051184,7.987665e-09,6.0747216e-09,-1.894947e-10
0.026376607000000003,-0.016052634,-2.2092342,1.8207151,-6.5230465,9.842256e-09,3.7044048e-09,-1.1728453e-09
0.025426781000000002,-0.013090068,-1.7748648,1.8932693,-6.4434843,9.230786e-09,4.467488e-09,-1.6563886e-09
0.024429698,-0.010138971,-1.3608547,1.9569513,-6.285823,8.41532e-09,4.615673e-09,-1.2596663e-09
0.023393022000000003,-0.0071987445,-0.94176346,2.011355,-6.1181335,7.881911e-09,4.929435e-09,-5.527247e-10
0.022322197999999998,-0.0042688502,-0.51936096,2.0565805,-5.940765,7.589188e-09,5.2714846e-09,4.0920042e-10
0.02122114,-0.0013488405,-0.0881307,2.0928786,-5.752234,7.478784e-09,5.653718e-09,1.205669e-09
0.02009251,0.001561539,0.45956153,2.1204965,-5.553129,7.510661e-09,6.0506724e-09,2.3064404e-09
0.029067641,-0.014640486999999999,-2.0265393,1.7142172,-7.0260406,9.636846e-09,3.2214633e-09,2.082057e-09
0.028170282,-0.011693405,-1.6002885,1.7836814,-6.94512,8.808653e-09,3.746531e-09,1.492899e-09
0.027218212999999998,-0.008760881600000001,-1.1884034,1.845294,-6.7900076,7.758439e-09,4.2333834e-09,1.7449318e-09
0.026220279,-0.0058418289,-0.7729578,1.8980513,-6.628503,7.0648065e-09,4.7511266e-09,2.379275e-09
0.025182773999999998,-0.0029353510999999997,-0.3549316,1.9419708,-6.458124,6.6552737e-09,5.197324e-09,3.1949448e-09
0.024110173999999998,-4.0770981e-05,0.11706135,1.9772803,-6.2763963,6.4746413e-09,5.5439684e-09,3.3639467e-09
0.023005497000000003,0.0028423131,0.6583114,2.0042174,-6.083505,6.619439e-09,5.9167355e-09,3.4349588e-09
0.03172686,-0.013171276,-1.8067546,1.5989718,-7.484435,8.98781e-09,2.6331215e-09,5.745778e-09
0.030885059,-0.010247129,-1.3770956,1.6653159,-7.393066,7.1471566e-09,2.7272895e-09,4.561222e-09
0.029981097,-0.007340630999999999,-0.9624213,1.7243283,-7.2488785,5.7626544e-09,3.2124623e-09,5.0820437e-09
0.029024994,-0.0044502029,-0.5563642,1.7747653,-7.101316,4.9314623e-09,3.818219e-09,4.686575e-09
0.028023902000000003,-0.0015745929000000002,-0.15126689,1.816862,-6.9437222,4.4689727e-09,4.0618975e-09,4.205378e-09
0.026982849,0.0012871058,0.35878307,1.8507719,-6.774025,4.291601e-09,4.4885797e-09,3.986398e-09
0.025905217999999997,0.0041354428999999995,0.8799782,1.8766493,-6.5928755,4.618093e-09,5.1363944e-09,3.8635277e-09
-0.12585759,-0.065733284,-4.2088847,-0.3625995,6.601213,1.77812e-10,-2.1891321e-12,-4.0861975e-10
-0.12110666,-0.063280299,-4.181712,-0.7079901,7.7342725,8.738666e-10,2.1613955e-10,-7.207363e-10
-0.11635574,-0.060827319000000005,-4.3756166,-0.9475977,7.983826,1.8213592e-09,8.4640556e-10,-9.544266e-10
-0.11160482,-0.05837433,-4.4111204,-1.1013017,8.145941,2.6063447e-09,1.003968e-09,-7.24056e-10
-0.10685389,-0.055921346,-4.4197745,-1.1659424,8.252242,3.010735e-09,1.1721719e-09,-3.190983e-10
-0.10210297,-0.053468361,-4.4123993,-1.1384239,8.320516,3.1337337e-09,1.3400012e-09,-2.9322472e-10
-0.09735204300000001,-0.051015377,-4.3912954,-1.0188297,8.349308,2.5877673e-09,1.4221663e-09,-1.0005279e-09
-0.09260112,-0.048562392999999995,-4.3555493,-0.81367,8.33199,1.4607724e-09,1.2029217e-09,-1.428142e-09
-0.087850198,-0.04610940400000001,-4.303001,-0.5351416,8.262741,1.9476747e-09,8.923205e-10,-2.14888e-09
-0.083099276,-0.04365642,-4.2311,-0.1979626,8.136716,1.9634538e-09,5.083662e-10,-3.1927063e-09
-0.07834835400000001,-0.041203436,-4.138028,0.1653987,7.95075,1.9101494e-09,1.1283497e-09,-5.323057e-09
-0.07359743099999999,-0.038750447,-4.022974,0.4701313,7.703198,1.4577243e-09,1.8053607e-09,-7.192429e-09
-0.13139823,-0.053846121,-3.5452895,-0.36862838,6.916388,6.8700207e-10,6.215152e-11,-2.5211944e-10
-0.12643997,-0.051841199000000004,-3.4006207,-0.71157354,8.089748,2.2754467e-09,4.4562723e-10,-7.4197226e-10
-0.12148172,-0.049836278,-3.5687115,-0.9468011,8.342443,3.9017576e-09,1.1463565e-09,-1.0982708e-09
-0.11652347,-0.047831357000000005,-3.5856316,-1.0943961,8.511653,4.9929896e-09,1.8687363e-09,-1.2555573e-09
-0.11156521,-0.045826435,-3.580713,-1.1519094,8.623334,4.956052e-09,2.1202415e-09,-1.2249433e-09
-0.10660696,-0.043821514000000006,-3.562838,-1.117419,8.693737,4.3846726e-09,2.0600164e-09,-1.203495e-09
-0.1016487,-0.041816592,-3.5343716,-0.99187094,8.721891,3.6724677e-09,1.7709247e-09,-1.6084276e-09
-0.096690446,-0.039811671,-3.4951003,-0.78219223,8.701491,2.281684e-09,1.3015371e-09,-1.8341602e-09
-0.091732189,-0.037806749,-3.4435468,-0.5009297,8.626852,2.2056101e-09,3.9862305e-10,-2.485242e-09
-0.086773932,-0.035801828,-3.3778582,-0.16308023,8.493491,2.3087017e-09,5.019304e-10,-3.3721232e-09
-0.081815675,-0.033796906,-3.2966738,0.19219717,8.2985115,2.7286726e-09,1.1914699e-09,-5.224619e-09
-0.076857418,-0.031791985,-3.1993268,0.49507722,8.040509,2.6500437e-09,2.202946e-09,-7.2414537e-09
-0.13582315,-0.041499946,-2.8539662,-0.3760613,7.1711955,7.1523515e-10,1.1057432e-10,-2.8912547e-10
-0.13069977,-0.039960325,-2.5802562,-0.71647424,8.324967,2.241542e-09,5.6984406e-10,-7.8717044e-10
-0.12557641,-0.038420703,-2.7238574,-0.9476332,8.624947,3.861537e-09,1.1873561e-09,-6.149406e-10
-0.12045304,-0.036881082,-2.723015,-1.0900106,8.801839,5.230434e-09,1.6957694e-09,1.6117448e-10
-0.11532967,-0.035341463999999996,-2.7044349,-1.1416093,8.916425,5.151078e-09,1.9292152e-09,6.764801e-10
-0.11020630000000001,-0.033801842,-2.6763728,-1.1014882,8.9873295,4.4346717e-09,1.8154735e-09,4.708555e-10
-0.10508293,-0.032262221,-2.6411238,-0.9714192,9.013857,3.5120167e-09,1.3794664e-09,-7.966244e-10
-0.09995956,-0.030722601000000002,-2.5993078,-0.758697,8.989927,2.0856936e-09,6.3357386e-10,-1.9476425e-09
-0.09483619,-0.029182982000000003,-2.5499778,-0.4761136,8.910105,2.087421e-09,-3.4866143e-10,-2.5597053e-09
-0.08971282800000001,-0.027643362,-2.4917977,-0.13868675,8.770247,2.5354512e-09,3.2803218e-10,-3.3373344e-09
-0.084589452,-0.026103741,-2.423792,0.2104917,8.567767,3.4137853e-09,1.3376195e-09,-4.924942e-09
-0.07946609,-0.024564121,-2.345444,0.5112692,8.301416,3.815402e-09,2.623569e-09,-7.0940045e-09
-0.13908912,-0.028796274,-2.1577256,-0.3854734,7.36615,-1.308723e-10,1.7748074e-10,-4.415587e-10
-0.13384449,-0.027735388,-1.7369958,-0.72263306,8.496998,-2.6603178e-10,6.463661e-10,-8.024623e-11
-0.12859987,-0.0266745,-1.8533962,-0.9503713,8.825078,-5.992309e-11,1.1043834e-09,9.314987e-10
-0.12335523,-0.025613612999999997,-1.8340063,-1.0885763,9.011061,6.5202654e-10,1.3288198e-09,1.8408524e-09
-0.1181106,-0.024552727000000003,-1.801236,-1.1354452,9.127823,1.5663899e-09,1.2670636e-09,2.2443765e-09
-0.11286596,-0.023491839,-1.7630184,-1.090956,9.1979,1.9269373e-09,9.624362e-10,2.0720659e-09
-0.10762133,-0.022430952999999997,-1.7217796,-0.95772713,9.221738,1.3678412e-09,1.5614901e-10,1.2014013e-09
-0.10237669999999999,-0.021370063999999998,-1.6782812,-0.7433215,9.193939,5.664226e-10,-8.2890506e-10,-1.2446001e-09
-0.09713207199999999,-0.020309178,-1.631907,-0.460619,9.109407,1.839115e-09,-2.6755334e-10,-2.3719777e-09
-0.09188743699999999,-0.019248292,-1.5820373,-0.12451081,8.964234,2.7501215e-09,-4.7283844e-11,-3.165767e-09
-0.08664280199999999,-0.018187404,-1.5280532,0.22057441,8.75594,3.9470294e-09,8.065112e-10,-4.5584048e-09
-0.08139816700000001,-0.017126517,-1.469586,0.51907355,8.483409,4.7584465e-09,2.5094549e-09,-6.7937385e-09
-0.14116359,-0.015841857,-1.3978683,-0.3963972,7.4956565,-6.299489e-10,-2.4093044e-11,-3.3456837e-10
-0.13584279,-0.015269119,-0.8839464,-0.73084736,8.59947,-1.886061e-09,-2.1172706e-11,3.0287922e-10
-0.130522,-0.014696384,-0.9668015,-0.9558453,8.9447775,-3.022658e-09,-2.1649599e-10,1.5203432e-09
-0.12520121,-0.014123647,-0.9274865,-1.0908266,9.137137,-3.57325e-09,-6.423974e-10,2.693129e-09
-0.11988042,-0.013550911,-0.8808035,-1.1340119,9.255853,-2.8605562e-09,-1.2193188e-09,3.1807363e-09
-0.11455962,-0.012978176000000001,-0.8331775,-1.0863395,9.326505,-1.5538778e-09,-1.8818074e-09,2.9009963e-09
-0.10923883,-0.012405438999999999,-0.7860852,-0.9510372,9.349589,-6.0061156e-10,-1.788297e-09,2.4163749e-09
-0.10391804,-0.011832704,-0.7407974,-0.7361145,9.315903,1.7105603e-10,-7.1908174e-10,5.113432e-10
-0.098597251,-0.011259967,-0.6979047,-0.45430183,9.224689,1.6986902e-09,-1.7258688e-10,-1.8110801e-09
-0.093276456,-0.010687231,-0.6572538,-0.12025109,9.07429,3.0169822e-09,-6.994596e-10,-2.8327607e-09
-0.087955669,-0.010114496,-0.6182007,0.22275625,8.861503,4.3418624e-09,4.2706827e-10,-3.968152e-09
-0.082634874,-0.009541759300000001,-0.58040494,0.51886076,8.584884,5.3491283e-09,2.421789e-09,-6.144325e-09
-0.1420234,-0.0027492545,-0.6247047,-0.4097941,7.5555935,2.5137678e-10,-1.9235567e-10,-3.8879075e-10
-0.13667254,-0.0026697603000000003,-0.027112607,-0.74243695,8.629164,4.945866e-10,-8.308837e-10,5.1561654e-11
-0.13132168,-0.0025902661,-0.07312287,-0.9650723,8.985762,4.1989193e-10,-1.8446727e-09,1.3086117e-09
-0.12597084,-0.0025107719,-0.012392546,-1.0974623,9.180911,9.904554e-11,-2.6525528e-09,2.64943e-09
-0.12061998,-0.0024312779000000002,0.05780904,-1.1378156,9.299356,-1.6126346e-12,-3.0046006e-09,3.4587215e-09
-0.11526912,-0.0023517837,0.13060227,-1.0878825,9.36506,3.5469552e-10,-2.4692492e-09,3.416833e-09
-0.10991827,-0.0022722897,0.19970284,-0.95139307,9.3807335,9.49499e-10,-1.3421958e-09,3.0977887e-09
-0.10456742,-0.0021927954999999997,0.26107112,-0.73692775,9.345643,1.1072382e-09,-4.2895798e-10,2.3702655e-09
-0.099216565,-0.0021133013000000003,0.31351697,-0.45685184,9.2534,1.8438987e-09,-1.0145811e-09,-9.996793e-10
-0.093865708,-0.0020338071,0.35693553,-0.12550674,9.099765,3.3490148e-09,-1.2419044e-09,-2.1875004e-09
-0.08851485,-0.0019543129,0.39159098,0.21738218,8.883996,4.575807e-09,2.325716e-10,-3.196255e-09
-0.083163999,-0.0018748188,0.41726467,0.5110032,8.6052685,5.482434e-09,2.5283968e-09,-5.0567204e-09
-0.14166206,0.010365896,0.17150894,-0.42659363,7.5475087,8.862257e-10,-3.454157e-10,-3.527695e-10
-0.13632739,0.0099515505,1.0712495,-0.7577773,8.583456,2.4668927e-09,-1.002321e-09,4.0765283e-10
-0.13099268,0.009537206,1.0562255,-0.97842705,8.947915,3.839711e-09,-1.5881265e-09,1.4237621e-09
-0.12565799,0.009122861500000001,1.1592517,-1.1087775,9.142506,4.3255337e-09,-1.8942623e-09,2.1672553e-09
-0.1203233,0.008708516099999999,1.2523829,-1.1470543,9.258529,4.069224e-09,-2.1626578e-09,3.3966883e-09
-0.11498861,0.0082941717,1.3362063,-1.0956653,9.320551,3.4467917e-09,-1.5233942e-09,3.7358805e-09
-0.10965392,0.0078798272,1.4107453,-0.95877784,9.33236,2.8746603e-09,-1.3014736e-09,3.5887975e-09
-0.10431923,0.0074654822,1.4721606,-0.7455191,9.292548,2.4131128e-09,-1.6818218e-09,2.6375293e-09
-0.09898454,0.0070511372999999995,1.5188389,-0.46789792,9.196519,2.2059021e-09,-1.835099e-09,-1.2817597e-10
-0.093649842,0.0066367922999999995,1.549868,-0.1398458,9.040601,3.1123288e-09,-1.6955095e-09,-1.4593311e-09
-0.088315152,0.0062224474,1.5650467,0.20480067,8.823521,4.2278607e-09,2.850613e-10,-2.4056266e-09
