"Points:0","Points:2","U:0","U:1","U:2","Res:0","Res:1","Res:2"
0.003914735700000002,0.015416445000000011,3.276711,3.4503882,-2.631286,9.74618e-09,5.8769833e-09,1.4856722e-08
0.00263796980000001,0.01833223699999999,3.9258466,3.3987806,-2.3729422,9.083033e-09,6.328604e-09,1.710161e-08
0.013052651999999998,0.001971376800000006,0.5314229,3.453784,-4.429846,7.97675e-09,4.211024e-09,3.9276432e-10
0.011849057000000014,0.004905796099999987,1.0652275,3.4556086,-4.200385,8.661021e-09,4.525821e-09,2.935314e-09
0.010628279999999997,0.007833099899999987,1.628424,3.4462857,-3.9636946,9.374386e-09,4.8822164e-09,5.3844635e-09
0.009390678299999993,0.010752864000000013,2.2185733,3.4261692,-3.7209067,1.0273437e-08,5.3215725e-09,8.320935e-09
0.008136126200000012,0.013664463999999998,2.8319554,3.3953302,-3.4729393,1.0924461e-08,5.7382903e-09,1.1690858e-08
0.006864124399999989,0.016567039999999995,3.4636807,3.3535538,-3.2202625,1.0943411e-08,6.1785106e-09,1.509147e-08
0.005573730900000006,0.019459365000000003,4.108135,3.3004863,-2.9640272,1.0128547e-08,6.565525e-09,1.6941888e-08
0.015997999999999995,0.003214949700000009,0.71687907,3.3360832,-5.0076685,8.664811e-09,4.3603787e-09,1.8958555e-09
0.014804985000000001,0.0061302333999999955,1.2530737,3.3394415,-4.7798,9.428216e-09,4.5901865e-09,3.7186771e-09
0.013590493000000009,0.00903662289999999,1.8166333,3.3310976,-4.5439167,1.035826e-08,4.868355e-09,6.0031646e-09
0.012354925,0.01193371300000001,2.4049292,3.3114674,-4.3011546,1.1180539e-08,5.273151e-09,8.7163405e-09
0.011098123999999992,0.014820862999999995,3.0141668,3.2806487,-4.05235,1.1739568e-08,5.653248e-09,1.180945e-08
0.009819371600000008,0.01769712400000001,3.6395178,3.2385666,-3.7980058,1.161364e-08,5.9964553e-09,1.491755e-08
0.008517363100000012,0.020561120999999988,4.275696,3.1849825,-3.5398183,1.0543235e-08,6.3259793e-09,1.6377703e-08
0.018937983000000005,0.0044623278000000145,0.90090054,3.1945322,-5.578807,9.26734e-09,4.224532e-09,3.1981704e-09
0.01775778799999999,0.007353054399999988,1.4385883,3.2000377,-5.3524904,1.015729e-08,4.429245e-09,4.864978e-09
0.016551824,0.010233108000000013,2.0013118,3.1934185,-5.117437,1.0972728e-08,4.6816964e-09,6.83317e-09
0.015320533999999985,0.01310210199999999,2.5862632,3.1750467,-4.874616,1.1693636e-08,5.0124935e-09,9.228036e-09
0.014063726000000004,0.01595938199999999,3.1896317,3.1450799,-4.624808,1.2051001e-08,5.344531e-09,1.17826815e-08
0.012780464,0.018803905999999992,3.8066833,3.103524,-4.3684096,1.17562e-08,5.601329e-09,1.4072995e-08
0.011469084999999997,0.021634154,4.4325104,3.050272,-4.1072497,1.0491859e-08,5.925951e-09,1.5548384e-08
0.021870641000000003,0.0057140309000000096,1.0841788,3.0263872,-6.139895,9.778369e-09,3.8660515e-09,4.539659e-09
0.020705869000000012,0.008573926099999987,1.6217173,3.0345125,-5.915283,1.053776e-08,4.045833e-09,5.9872756e-09
0.019511029,0.011421369000000015,2.1819484,3.0303173,-5.681139,1.1164388e-08,4.2104205e-09,7.486044e-09
0.018286617,0.01425599399999999,2.761815,3.0141797,-5.438487,1.1718014e-08,4.476215e-09,9.384137e-09
0.017032402000000006,0.017077127000000008,3.3575358,2.9861836,-5.1880255,1.18708785e-08,4.734888e-09,1.133783e-08
0.015747229999999994,0.019883640000000008,3.964522,2.9463608,-4.930127,1.1367146e-08,4.943689e-09,1.3357662e-08
0.01442907799999999,0.02267386600000001,4.5783873,2.8947163,-4.6665854,9.959738e-09,5.3058065e-09,1.4816546e-08
0.024793126000000013,0.0069706379000000086,1.2795731,2.830043,-6.693204,8.83743e-09,3.2167011e-09,5.1744555e-09
0.023646867000000016,0.009792249599999999,1.803749,2.840947,-6.4760237,9.236305e-09,3.3291683e-09,6.2388215e-09
0.022466244000000014,0.012599631999999989,2.3476958,2.8397274,-6.2487187,9.528202e-09,3.2828311e-09,7.274073e-09
0.021251800999999994,0.015392434,2.9084888,2.8267784,-6.0125427,9.717304e-09,3.3485368e-09,8.5357e-09
0.020003270000000004,0.018169971,3.4823952,2.8020394,-5.7680163,9.641763e-09,3.449186e-09,9.915698e-09
0.018719279999999998,0.02093102200000001,4.0650325,2.7655532,-5.515283,8.960964e-09,3.6096584e-09,1.1341203e-08
0.017397447000000003,0.023673770999999993,4.652737,2.717411,-5.2548676,7.5158475e-09,4.0540327e-09,1.2512249e-08
-0.14009351,0.02339064000000001,1.2579302,-0.4639134,11.224128,4.650999e-09,4.390463e-10,1.7735085e-09
-0.13482024,0.022486133999999987,2.3787599,-0.83628094,12.745597,1.02987485e-08,5.552132e-10,4.9176356e-09
-0.12954696,0.021581626000000013,2.4028769,-1.0940871,13.346009,1.2580637e-08,-4.278075e-10,6.7132584e-09
-0.12427368,0.020677118999999997,2.5121307,-1.2498612,13.656437,1.11854614e-08,-2.4578521e-09,5.936543e-09
-0.11900041,0.01977261199999998,2.586532,-1.2933301,13.824119,7.4068898e-09,-5.1340954e-09,3.477478e-09
-0.11372713,0.018868104999999996,2.6383288,-1.2232296,13.891588,3.2542427e-09,-7.0583406e-09,2.0906366e-09
-0.10845385,0.017963598000000015,2.6767342,-1.0450828,13.872881,1.1116124e-10,-8.0930596e-09,1.6223508e-09
-0.10318058,0.017059091,2.7048633,-0.7793314,13.77541,-1.5723944e-09,-8.244604e-09,1.3500012e-09
-0.097907305,0.016154584000000013,2.724689,-0.4599306,13.603309,-5.821445e-11,-7.3929156e-09,-1.2420566e-10
-0.09263403,0.015250076999999999,2.7344232,-0.12662655,13.358143,-9.639395e-10,-5.648161e-09,-1.7056563e-09
-0.087360755,0.014345570000000016,2.7296534,0.19679591,13.038021,-1.5865097e-09,-3.3523688e-09,-1.9607869e-09
-0.08208748,0.013441063,2.7050302,0.5880616,12.638608,-3.7559427e-09,-1.2544141e-09,-1.250528e-09
-0.13733824,0.03621717899999998,2.3234868,-0.4924938,11.364134,6.034762e-09,4.8373117e-10,9.903944e-10
-0.13217063,0.034830105,3.568858,-0.8616103,12.706014,1.3075926e-08,6.902057e-10,3.3944823e-09
-0.12700301,0.03344303,3.6621864,-1.112324,13.21285,1.6136529e-08,-3.9103365e-10,4.8556985e-09
-0.12183540000000001,0.032055955,3.8071315,-1.2642676,13.442117,1.4854242e-08,-2.5769513e-09,4.649863e-09
-0.11666778,0.030668883,3.905914,-1.3107713,13.549202,1.0478861e-08,-5.012188e-09,3.5877064e-09
-0.11150017,0.029281808,3.9731815,-1.2506574,13.574315,5.331054e-09,-6.7992194e-09,1.5018888e-09
-0.10633256,0.02789473500000001,4.0183277,-1.0858955,13.527987,1.27921e-09,-7.514069e-09,1.1586214e-09
-0.10116494,0.026507661000000002,4.04473,-0.83049655,13.414179,3.116362e-10,-7.1718778e-09,1.0429606e-09
-0.095997334,0.025120585999999997,4.0556517,-0.5123108,13.234552,1.7305836e-09,-6.0077583e-09,5.769349e-10
-0.090829715,0.023733511999999988,4.0510125,-0.16954465,12.988804,1.5090159e-09,-4.0567696e-09,-6.2450656e-11
-0.085662104,0.022346439,4.0267787,0.16338436,12.674004,1.1118825e-09,-1.9091648e-09,6.230762e-10
-0.080494493,0.020959363999999994,3.9759874,0.5345086,12.285148,-5.0024135e-10,-1.7880064e-10,2.6929388e-09
-0.13342135,0.048740398000000004,3.3383098,-0.5211279,11.1710005,5.9936194e-09,4.6692655e-10,8.2458407e-10
-0.12840274,0.046882166999999995,4.654617,-0.8872277,12.380845,1.3105821e-08,9.816149e-10,8.896738e-10
-0.12338413,0.04502393300000001,4.8342757,-1.135924,12.855488,1.9427786e-08,3.202759e-10,4.6038753e-10
-0.11836552000000002,0.04316569899999999,5.0306115,-1.2879381,13.0538845,2.1249368e-08,-1.7150685e-09,-5.467185e-10
-0.1133469,0.04130746799999998,5.1668324,-1.3376275,13.135235,1.9031035e-08,-3.431689e-09,-2.4929414e-09
-0.10832829,0.039449237000000005,5.259796,-1.2850289,13.1392565,1.461752e-08,-4.602862e-09,-3.6355392e-09
-0.10330968,0.03759100300000002,5.318859,-1.1315122,13.077378,9.190826e-09,-4.1954826e-09,-3.0431093e-09
-0.098291062,0.035732768000000005,5.3479943,-0.88715625,12.953153,1.625091e-09,-2.4643543e-09,-1.2514153e-09
-0.093272448,0.03387453799999999,5.35256,-0.5737081,12.768293,1.7034042e-09,-7.8428675e-10,1.4830351e-09
-0.08825384099999999,0.03201630300000001,5.3353024,-0.22458339,12.522629,4.3483914e-09,-6.82218e-10,1.6083924e-09
-0.083235227,0.030158071000000005,5.2940526,0.12043261,12.213317,2.9570582e-09,1.611107e-11,2.03124e-09
-0.078216612,0.02829983800000001,5.22165,0.47209725,11.835685,-2.1429776e-09,1.0034719e-09,-3.137537e-09
-0.07744139400000001,0.012656866000000017,2.6631951,0.9766719,12.210459,-5.63946e-09,1.7443378e-11,2.6666327e-09
-0.073422506,0.011992979000000004,2.6070826,1.3274976,11.789403,-1.4080276e-08,8.989639e-10,7.729937e-09
-0.075940125,0.019749830000000013,3.9029214,0.9137616,11.870065,-7.8151857e-10,-3.4743042e-10,5.4040115e-09
-0.07199901299999999,0.018717835000000006,3.8137445,1.262522,11.462778,1.4655239e-09,7.585135e-11,8.434082e-09
-0.07379202499999998,0.026674853999999987,5.123668,0.8368687,11.435435,-1.0947618e-08,7.4028117e-10,-1.0508613e-08
-0.06996147300000001,0.025283115,5.0090966,1.1802975,11.044573,-5.8193205e-08,-2.3160074e-09,-1.5458525e-08
-0.068074465,0.011240953,2.5348122,1.7860767,11.162854,-3.1967162e-09,1.2422657e-09,1.1709277e-08
-0.06139728400000001,0.010400788999999995,2.4334216,2.3111122,10.24131,2.1520159e-10,5.8319233e-10,3.6834344e-09
-0.05472010000000001,0.009560624100000007,2.2882657,2.7588146,9.196883,9.730227e-10,7.4367973e-10,2.8898752e-09
-0.048042916000000005,0.008720460299999988,2.111208,3.1216967,8.041226,-6.697292e-10,6.8186085e-10,1.290217e-09
-0.041365732,0.00788029660000001,1.9458926,3.4063218,6.795557,-2.50678e-09,2.7998798e-10,1.06004414e-10
-0.03468854699999999,0.0070401317999999975,1.6674596,3.625953,5.4415565,-3.9354733e-09,-2.588889e-09,3.416439e-09
-0.06687868400000002,0.01747761300000001,3.6841514,1.7135612,10.871456,1.727392e-09,6.0300834e-11,1.2946493e-08
-0.06057913999999999,0.01602916200000001,3.4936104,2.230184,10.015463,1.4411852e-09,3.8497375e-10,2.712064e-09
-0.054279596,0.014580711000000014,3.2486076,2.677325,9.045405,5.142939e-10,5.5252475e-10,1.7410509e-09
-0.047980054999999994,0.013132260000000014,2.9626405,3.0443976,7.971953,-1.130539e-09,6.7104616e-10,6.421729e-10
-0.041680511,0.011683810000000008,2.6826375,3.335349,6.8059077,-3.2109604e-09,7.0178324e-10,6.2444744e-10
-0.035380971000000004,0.01023535900000001,2.3002377,3.5628853,5.537895,-4.617027e-09,9.967046e-10,1.9750839e-09
-0.06512955599999999,0.023573428000000014,4.829724,1.6214595,10.497535,-1.4233867e-08,-1.9700215e-09,-9.15115e-09
-0.059296284000000005,0.021545788000000003,4.560034,2.1289837,9.7244425,-6.98996e-09,-1.317447e-10,6.8335853e-09
-0.05346301200000001,0.019518150000000012,4.2275114,2.5767872,8.850768,-6.6591253e-09,5.671292e-10,1.3067299e-08
-0.047629736,0.017490510000000004,3.8449023,2.9502132,7.8876014,-2.7691127e-09,1.7865815e-09,2.06272e-08
-0.041796464000000005,0.015462872000000011,3.4465797,3.2499366,6.830175,-7.77846e-09,4.090721e-09,3.3379834e-08
-0.035963193,0.013435232000000002,2.967896,3.4863787,5.6467805,-1.1213848e-08,4.4787622e-09,4.01702e-08
-0.029974891000000007,0.0073416921999999865,1.7103761,3.7291179,4.53201,-4.5557877e-09,2.4212277e-09,7.3188717e-09
-0.030880902,0.010247839000000003,2.2813447,3.6689813,4.7231402,-6.0639307e-09,2.625237e-09,9.633013e-09
-0.03172475100000001,0.013171635999999999,2.8868906,3.5974662,4.861279,-8.8433785e-09,7.489222e-09,3.0859336e-08
-0.027210471999999996,0.00876220600000001,1.9995153,3.758265,3.9860442,-2.8390235e-09,2.459286e-09,1.02799556e-08
-0.028164332999999993,0.011694423000000006,2.568819,3.6959994,4.1876616,-3.8309427e-09,2.6321239e-09,1.2421457e-08
-0.029063481999999998,0.014641196999999993,3.173131,3.6222146,4.308666,-3.7700025e-09,5.683223e-09,2.1860368e-08
-0.024420421999999997,0.010140560000000012,2.226431,3.7723086,3.4027317,-2.2525084e-09,2.4515325e-09,1.24773285e-08
-0.025419039999999997,0.013091393999999994,2.8002286,3.709083,3.6051888,-2.1732918e-09,2.5730975e-09,1.41837315e-08
-0.026370401,0.01605369500000001,3.4186177,3.6335402,3.7223568,-3.025115e-10,4.6165765e-09,1.3165142e-08
-0.021610051,0.011483216000000008,2.4573185,3.7698748,2.8077476,-2.8899774e-09,2.5318618e-09,1.4689031e-08
-0.022650829999999997,0.014446394000000012,3.0370803,3.7067316,3.0150008,-2.8192182e-09,2.5958264e-09,1.5909228e-08
-0.023651804999999998,0.01741794700000001,3.660543,3.6302977,3.146892,2.1643007e-09,3.9376977e-09,7.4217708e-09
-0.018783101999999996,0.012794958000000013,2.70227,3.7496533,2.2041767,-3.2732639e-09,2.624262e-09,1.66214e-08
-0.019863798999999994,0.01576505800000001,3.2874002,3.6876185,2.420253,-3.3086236e-09,2.6847211e-09,1.76324e-08
-0.020912141000000006,0.018740444000000002,3.909365,3.611412,2.573648,3.328997e-09,3.4568945e-09,5.6188725e-09
-0.015941876999999993,0.01407858400000001,2.9609237,3.7128901,1.5841637,-1.5661793e-09,2.8285092e-09,1.8185341e-08
-0.017060477000000004,0.017050742999999986,3.5508385,3.6517625,1.8128014,-2.8682685e-09,2.8081573e-09,1.9064752e-08
-0.018154176000000005,0.020025097000000006,4.1687737,3.5763311,1.9917608,2.1175384e-09,3.2033456e-09,3.7058896e-09
-0.013087896000000003,0.015335753999999998,3.2380059,3.6686225,0.94501376,8.0026163e-10,3.1819283e-09,1.9519895e-08
-0.014242535,0.018305470999999986,3.8317015,3.6045082,1.1854464,-1.4182865e-09,3.0443055e-09,2.0158216e-08
-0.015379725000000002,0.021274288999999995,4.4440107,3.5276732,1.3930367,2.5091157e-10,3.1965697e-09,2.4900466e-09
-0.010222199999999997,0.016567405000000014,3.5380745,3.6286,0.32134467,2.593483e-09,3.8650905e-09,2.0448951e-08
-0.011411104000000005,0.019530396999999988,4.1360126,3.5579393,0.55398434,2.317543e-10,3.5441348e-09,2.1014744e-08
-0.012590008999999992,0.022489397000000015,4.7413898,3.4747918,0.78015196,-4.784438e-10,3.5054872e-09,3.2688254e-09
-0.007345444499999993,0.017773734,3.8470056,3.580769,-0.21763279,3.9580215e-09,4.7317563e-09,2.083247e-08
-0.008566852699999995,0.02072574899999998,4.457018,3.5104706,-0.013727169,1.3356931e-09,4.2725277e-09,2.130489e-08
-0.009785713600000003,0.023670681000000002,5.0609665,3.423986,0.1971513,3.3140735e-10,4.124767e-09,5.41152e-09
-0.004458016299999993,0.018954289999999995,4.132742,3.5094252,-0.819877,5.1547104e-09,5.520301e-09,2.0627338e-08
-0.005710149599999994,0.02189103299999999,4.7622595,3.4423463,-0.5626991,1.9729052e-09,4.9838937e-09,1.993109e-08
-0.006967187399999996,0.024817601000000016,5.3762994,3.3597133,-0.31135446,-1.2797996e-09,4.8898965e-09,9.199619e-09
-0.0015605256999999973,0.020109180000000008,4.3765917,3.4254155,-1.4780871,6.4035186e-09,6.079015e-09,2.0003947e-08
-0.0028416244000000045,0.023026401000000016,5.022013,3.3554347,-1.2021056,2.5297437e-09,5.5087104e-09,1.8196161e-08
-0.004135078799999998,0.025930358,5.648613,3.2729354,-0.89936167,-2.5331977e-09,5.522395e-09,1.004139e-08
0.0013465553999999862,0.021238176000000004,4.5815873,3.3358915,-2.1120636,7.488638e-09,6.4518946e-09,1.9046917e-08
3.826731700001009e-05,0.024131592000000007,5.2320194,3.2614136,-1.8428959,2.9647191e-09,5.851167e-09,1.6319776e-08
-0.0012898280000000013,0.027008653,5.8622255,3.1750631,-1.5244421,-2.6009659e-09,5.6612213e-09,1.12283365e-08
0.004263266900000012,0.02233959500000001,4.758923,3.235728,-2.7082834,8.153161e-09,6.6737904e-09,1.7694363e-08
0.0029296550999999877,0.025204705000000004,5.404396,3.158972,-2.445651,3.0635754e-09,5.6727543e-09,1.43778625e-08
0.0015687845000000107,0.02805036700000002,6.0269375,3.0701091,-2.1222415,-6.9903233e-10,5.1205973e-09,1.2423281e-08
0.007189862900000007,0.023410780000000006,4.9171457,3.119622,-3.283392,8.274727e-09,6.609731e-09,1.62295e-08
0.0058329413000000035,0.026242722000000003,5.5519824,3.0423565,-3.0205545,2.6040659e-09,5.6121703e-09,1.2579093e-08
0.004441308300000005,0.029052122,6.158292,2.953384,-2.6885574,7.45913e-10,4.4237654e-09,1.4616143e-08
0.01012679100000001,0.024447821000000015,5.0625343,2.9852026,-3.8478544,7.991297e-09,6.4764323e-09,1.48930805e-08
0.008748801400000015,0.027241170000000012,5.684885,2.9084198,-3.5821755,1.0542713e-09,5.505001e-09,1.1181914e-08
0.007328650399999998,0.030008888000000004,6.2697573,2.8208761,-3.2424126,7.990502e-10,3.4423286e-09,1.6760419e-08
0.013074590999999995,0.025445268000000004,5.196422,2.831233,-4.403897,7.228269e-09,6.4852257e-09,1.4118806e-08
0.011678132999999988,0.028193751,5.808407,2.7561276,-4.1369867,1.0004141e-09,5.6143747e-09,1.056809e-08
0.010232062000000002,0.030913513000000004,6.3732667,2.6710064,-3.8052013,8.9719654e-10,2.2903928e-09,1.8085329e-08
0.016033856000000016,0.026395455000000016,5.24722,2.6576865,-4.9893303,4.8733018e-09,6.2474896e-09,1.1875206e-08
0.014622021999999986,0.029091623000000007,5.85063,2.5865092,-4.7116985,8.7758456e-10,4.9981335e-09,8.516155e-09
0.013153123000000008,0.03175597600000002,6.417435,2.505115,-4.3865314,8.7349983e-10,5.1534044e-10,1.8458762e-08
-0.07102049099999999,0.03337463,6.2826104,0.75206137,10.913443,-3.6624377e-09,2.7105216e-09,-8.007103e-09
-0.067332767,0.031634449999999995,6.148928,1.0862573,10.535921,-7.0211016e-08,5.2790754e-09,-5.3691585e-09
-0.06764957300000002,0.039793056,7.3542104,0.66510177,10.307963,-2.932322e-08,4.6473536e-09,-1.1222242e-09
-0.064135469,0.037718397,7.202693,0.98723894,9.939872,-7.850859e-08,6.8668515e-09,4.868786e-08
-0.063691244,0.04586578899999999,8.33262,0.58050716,9.617692,-3.7446302e-08,5.600292e-09,1.4682984e-08
-0.060383305,0.043475766000000006,8.162567,0.88915664,9.262576,-1.00578006e-07,1.10613785e-08,8.1674926e-08
-0.059179932000000005,0.05154016599999999,9.216727,0.49862024,8.834738,-4.8746404e-08,7.24253e-09,3.4722557e-08
-0.056109492000000004,0.048857633,9.028627,0.7935381,8.495236,-1.1936854e-07,1.31784095e-08,1.1100528e-07
-0.054169606,0.05677838599999999,10.000437,0.4173974,7.9568825,-5.7933466e-08,8.506258e-09,5.4981548e-08
-0.051362175,0.053826413999999996,9.794991,0.69937783,7.6348886,-1.2531228e-07,1.2728108e-08,1.3841314e-07
-0.04870365200000001,0.061538442999999984,10.675353,0.33539662,6.9860134,-6.421107e-08,8.623849e-09,6.9341056e-08
-0.046181705,0.058341361999999994,10.453251,0.60576856,6.684234,-1.3794197e-07,1.2702868e-08,1.7553413e-07
-0.042823981,0.065775901,11.234218,0.25209835,5.931569,-7.014336e-08,8.49516e-09,7.848092e-08
-0.04060808899999999,0.06236018599999999,10.994754,0.5118517,5.654129,-1.3282326e-07,1.1655547e-08,1.9686594e-07
-0.03657497499999999,0.06944629499999999,11.671923,0.16681325,4.814526,-6.95318e-08,7.894029e-09,8.4381284e-08
-0.03468382,0.065840885,11.41251,0.41710684,4.566918,-1.2647786e-07,1.0275398e-08,2.0808974e-07
-0.03001256300000001,0.07252234199999999,11.987953,0.065865345,3.6709995,-6.7738235e-08,7.1338535e-09,8.72125e-08
-0.028462299999999996,0.068758078,11.70847,0.32117543,3.4574955,-1.220578e-07,9.749415e-09,2.1062199e-07
-0.02319588099999999,0.07498393999999997,12.19113,-0.03799054,2.537588,-6.525817e-08,8.755882e-09,8.906769e-08
-0.021999543999999996,0.07109232199999999,11.909325,0.2252787,2.3554325,-1.1454308e-07,9.900145e-09,2.0990748e-07
-0.016181196999999998,0.076806843,12.318627,-0.14580822,1.4036455,-6.133566e-08,1.0269808e-08,8.7928385e-08
-0.015348818999999998,0.07281985900000001,12.079717,0.12526919,1.2382381,-1.0539096e-07,1.0338633e-08,2.0412837e-07
-0.009027752099999994,0.07797394699999997,12.536207,-0.25092873,0.23637716,-6.752598e-08,1.1134507e-08,8.4374314e-08
-0.008566698999999997,0.07392561399999999,12.365173,0.022559559,0.1117606,-1.1594855e-07,1.155558e-08,1.9242192e-07
-0.0017967965999999924,0.07847456599999998,12.630148,-0.3547552,-0.86195207,-7.0071415e-08,1.061405e-08,8.884177e-08
-0.0017113254999999979,0.07440097599999997,12.436828,-0.081125945,-0.97797066,-1.1677231e-07,1.1103426e-08,1.9778503e-07
0.005449521799999991,0.07830371700000001,12.18717,-0.46151447,-2.0355582,-5.5304067e-08,7.4300157e-09,1.0303646e-07
0.005158772200000002,0.074241057,11.988853,-0.1871914,-2.1249838,-9.00517e-08,7.1766384e-09,2.2165666e-07
0.012649016000000011,0.07746315,11.656561,-0.57634395,-3.1436338,-4.063388e-08,3.4753151e-09,1.0647562e-07
0.011984644999999997,0.07344559599999997,11.466231,-0.2985326,-3.211021,-6.296482e-08,2.9024019e-09,2.3208611e-07
0.01974035800000001,0.07596100099999999,11.285223,-0.6982624,-4.2530704,-3.1123736e-08,1.4656751e-09,1.2021944e-07
0.01870777799999999,0.07202117099999997,11.071232,-0.41505635,-4.295153,-3.872476e-08,1.4673486e-09,2.524743e-07
0.02666375800000001,0.073812023,11.051309,-0.8196194,-5.341822,-1.775803e-08,1.1352792e-09,1.8464057e-07
0.025271336999999987,0.0699827,10.793296,-0.5330305,-5.3605957,4.855275e-09,-5.1100986e-09,3.0321098e-07
-0.12837875,0.060857527,4.2393823,-0.5509189,10.705245,3.1105778e-08,1.0826592e-09,4.556394e-09
-0.12355141,0.05854337299999999,5.6741476,-0.9159864,11.822312,7.18279e-08,4.63605e-09,1.2694061e-09
-0.11872408,0.056229215000000006,5.944243,-1.1652274,12.303435,9.6313016e-08,8.0548075e-09,-2.3858565e-10
-0.11389674,0.05391505699999999,6.1955276,-1.3185366,12.502381,9.766415e-08,2.987188e-10,1.1061092e-09
-0.1090694,0.0516009,6.371682,-1.371167,12.583345,7.996077e-08,-9.073905e-09,-1.4117829e-09
-0.10424206,0.04928674199999998,6.4908633,-1.3242029,12.586932,5.411038e-08,-1.2675641e-08,-4.291311e-09
-0.099414721,0.046972584,6.5626955,-1.1799536,12.524777,2.9265811e-08,-1.3691783e-08,-3.5743786e-09
-0.094587386,0.044658429999999985,6.591808,-0.9463023,12.400723,9.658962e-09,-1.1877734e-08,7.83342e-10
-0.08976004300000001,0.042344272,6.5861096,-0.6402093,12.216713,9.891564e-09,-5.50843e-09,5.6106058e-09
-0.0849327,0.04003011399999999,6.552494,-0.2892882,11.973323,1.4025511e-08,9.893157e-10,6.988574e-09
-0.080105364,0.037715957,6.4924374,0.06811526,11.669205,1.37872895e-08,2.267847e-09,7.697208e-09
-0.07527802900000001,0.03540179900000001,6.400214,0.40565577,11.301075,-2.8989815e-09,5.3744964e-09,-1.157234e-08
-0.12225518,0.07246968899999999,5.0680537,-0.58249426,10.087333,1.20152714e-08,1.8021039e-09,-1.4377977e-09
-0.11765965999999999,0.06971844300000002,6.621631,-0.946603,11.10026,2.7967232e-08,2.6479368e-09,-4.2771156e-09
-0.11306413,0.06696719699999999,6.980125,-1.1971072,11.591258,3.834456e-08,3.5242609e-09,-5.036991e-09
-0.10846861,0.06421595800000002,7.283829,-1.3529171,11.799206,4.0676472e-08,4.5251234e-09,-5.4323657e-09
-0.10387307,0.06146471199999999,7.4979467,-1.4089928,11.891152,3.5381458e-08,4.384041e-09,-5.455267e-09
-0.09927754800000001,0.05871347,7.643198,-1.367269,11.906321,2.5475284e-08,3.199652e-09,-4.0323775e-09
-0.094682023,0.05596222700000001,7.7288384,-1.2307214,11.856077,1.3907309e-08,1.7040745e-09,-2.0556776e-09
-0.09008649,0.05321098099999999,7.7585797,-1.0073023,11.743501,3.54167e-09,3.9081424e-10,1.4456181e-10
-0.085490964,0.050459738999999997,7.7416525,-0.7101507,11.570064,1.9650468e-09,4.0154802e-10,1.693714e-09
-0.080895439,0.047708493000000005,7.688808,-0.36153024,11.336254,1.7099538e-09,1.1161106e-09,7.949909e-10
-0.076299913,0.04495724999999999,7.606397,0.0037993086,11.041666,-2.0734845e-09,1.781264e-09,-5.1209694e-09
-0.071704388,0.042206007999999996,7.491879,0.33838394,10.684273,-1.8089475e-08,2.6653213e-09,4.537137e-10
-0.11505563,0.08344596599999998,5.8620706,-0.61093396,9.367899,9.379185e-09,1.9107753e-09,-2.3166618e-09
-0.11073299,0.08028203199999999,7.508947,-0.97802913,10.258242,1.9671358e-08,3.1152734e-09,-5.998848e-09
-0.10641034,0.07711810599999999,7.933712,-1.2316554,10.752877,2.6265967e-08,3.2586982e-09,-7.0282407e-09
-0.10208769000000001,0.07395418,8.279087,-1.3901736,10.966247,2.8373336e-08,3.5395307e-09,-5.7844187e-09
-0.09776505099999999,0.070790254,8.525716,-1.4492123,11.068839,2.5961553e-08,3.728547e-09,-3.8537746e-09
-0.09344240300000001,0.06762632700000001,8.695084,-1.4113948,11.098478,1.9806533e-08,2.9648457e-09,-1.9568698e-09
-0.089119755,0.06446240100000002,8.795774,-1.2817407,11.065322,1.1380009e-08,1.7910666e-09,-6.6664196e-10
-0.084797114,0.061298474999999984,8.82977,-1.0681174,10.971243,2.833026e-09,9.154894e-10,-5.481938e-10
-0.080474466,0.058134548,8.805414,-0.7809061,10.816168,5.3218596e-10,8.974662e-10,-6.0370875e-10
-0.076151818,0.054970622000000004,8.735343,-0.43778232,10.599679,-4.3143933e-10,1.3568859e-09,-1.6340218e-09
-0.07182917700000001,0.05180669200000001,8.630135,-0.06933095,10.321006,-5.4198495e-09,2.2107103e-09,-4.8341007e-09
-0.06750652900000002,0.04864276600000001,8.491619,0.2726662,9.979286,-2.2253445e-08,2.9370133e-09,8.885372e-09
-0.10682894,0.09367397400000001,6.605869,-0.6435898,8.640246,1.0456762e-08,3.752985e-09,-2.1109374e-09
-0.10281904,0.09012679800000002,8.312925,-1.0115598,9.370716,2.0760089e-08,6.17177e-09,-7.039258e-09
-0.09880914499999999,0.086579621,8.788738,-1.2680098,9.84399,2.7260418e-08,6.4098233e-09,-7.2156805e-09
-0.09479925,0.08303244400000001,9.164893,-1.4285513,10.049645,2.9547925e-08,5.2816698e-09,-5.2014175e-09
-0.090789355,0.07948526699999998,9.436387,-1.4893659,10.154445,2.7268678e-08,5.3134177e-09,-2.5426823e-09
-0.08677946800000003,0.07593809099999999,9.626108,-1.4551877,10.192468,2.0930544e-08,4.038473e-09,-3.5327732e-10
-0.082769573,0.072390914,9.742102,-1.3322952,10.172268,1.2060437e-08,2.529957e-09,4.632892e-10
-0.078759678,0.06884373,9.78418,-1.1283511,10.094585,2.9583345e-09,1.4465691e-09,-1.1401374e-09
-0.074749783,0.06529655299999998,9.758764,-0.85176164,9.958328,-3.3981284e-10,1.6213051e-09,-1.4827165e-09
