NU,X,Y,Ux,Uy
0.008,0.05499999999999999,0.08,0.0229646,-0.00304314
0.008,0.05999999999999999,0.08,0.0166718,-0.0494757
0.008,0.06499999999999999,0.08,0.00172877,-0.0995136
0.008,0.06999999999999999,0.08,-0.0208177,-0.154524
0.008,0.075,0.08,-0.0483506,-0.214675
0.008,0.08,0.08,-0.0758127,-0.277123
0.008,0.085,0.08,-0.0947542,-0.332689
0.008,0.09000000000000001,0.08,-0.0935319,-0.360799
0.008,0.09500000000000001,0.08,-0.0643808,-0.323573
0.008,0.10000000000000002,0.08,-0.0209432,-0.164523
0.008,0.005,0.085,-0.0249135,0.178454
0.008,0.01,0.085,-0.0650517,0.313077
0.008,0.015,0.085,-0.0736906,0.327228
0.008,0.02,0.085,-0.049731,0.292716
0.008,0.025,0.085,-0.00847536,0.243116
0.008,0.030000000000000002,0.085,0.0373679,0.192621
0.008,0.035,0.085,0.0802927,0.146299
0.008,0.04,0.085,0.116132,0.104965
0.008,0.045,0.085,0.142666,0.0676776
0.008,0.049999999999999996,0.085,0.158714,0.0328392
0.008,0.05499999999999999,0.085,0.163549,-0.00142113
0.008,0.05999999999999999,0.085,0.156616,-0.0371797
0.008,0.06499999999999999,0.085,0.137485,-0.0767426
0.008,0.06999999999999999,0.085,0.106109,-0.122595
0.008,0.075,0.085,0.0635124,-0.176979
0.008,0.08,0.085,0.0131421,-0.240448
0.008,0.085,0.085,-0.036967,-0.308226
0.008,0.09000000000000001,0.085,-0.0716063,-0.362977
0.008,0.09500000000000001,0.085,-0.0702855,-0.36136
0.008,0.10000000000000002,0.085,-0.0279112,-0.211573
0.008,0.005,0.09000000000000001,-0.0290756,0.235371
0.008,0.01,0.09000000000000001,-0.0608257,0.332045
0.008,0.015,0.09000000000000001,-0.0242613,0.297852
0.008,0.02,0.09000000000000001,0.0466196,0.238907
0.008,0.025,0.09000000000000001,0.122596,0.182963
0.008,0.030000000000000002,0.09000000000000001,0.19149,0.136224
0.008,0.035,0.09000000000000001,0.248806,0.0987193
0.008,0.04,0.09000000000000001,0.293149,0.0684558
0.008,0.045,0.09000000000000001,0.324488,0.0431399
0.008,0.049999999999999996,0.09000000000000001,0.343145,0.0206986
0.008,0.05499999999999999,0.09000000000000001,0.349248,-0.000749368
0.008,0.05999999999999999,0.09000000000000001,0.342483,-0.023094
0.008,0.06499999999999999,0.09000000000000001,0.321996,-0.0484993
0.008,0.06999999999999999,0.09000000000000001,0.286442,-0.0797021
0.008,0.075,0.09000000000000001,0.234404,-0.120224
0.008,0.08,0.09000000000000001,0.165569,-0.173985
0.008,0.085,0.09000000000000001,0.0830848,-0.243033
0.008,0.09000000000000001,0.09000000000000001,-0.000948554,-0.320984
0.008,0.09500000000000001,0.09000000000000001,-0.0529706,-0.372841
0.008,0.10000000000000002,0.09000000000000001,-0.0274391,-0.27066
0.008,0.005,0.09500000000000001,0.00839716,0.278711
0.008,0.01,0.09500000000000001,0.0187541,0.292566
0.008,0.015,0.09500000000000001,0.134662,0.209867
0.008,0.02,0.09500000000000001,0.25896,0.143476
0.008,0.025,0.09500000000000001,0.358627,0.0978165
0.008,0.030000000000000002,0.09500000000000001,0.434796,0.0666461
0.008,0.035,0.09500000000000001,0.491685,0.0451399
0.008,0.04,0.09500000000000001,0.532546,0.0297493
0.008,0.045,0.09500000000000001,0.559977,0.0180131
0.008,0.049999999999999996,0.09500000000000001,0.575777,0.00826645
0.008,0.05499999999999999,0.09500000000000001,0.580861,-0.000716134
0.008,0.05999999999999999,0.09500000000000001,0.57525,-0.0100325
0.008,0.06499999999999999,0.09500000000000001,0.558,-0.0209535
0.008,0.06999999999999999,0.09500000000000001,0.527006,-0.0353113
0.008,0.075,0.09500000000000001,0.478803,-0.056081
0.008,0.08,0.09500000000000001,0.408511,-0.08814
0.008,0.085,0.09500000000000001,0.309506,-0.138812
0.008,0.09000000000000001,0.09500000000000001,0.177295,-0.216496
0.008,0.09500000000000001,0.09500000000000001,0.0455535,-0.313119
0.008,0.10000000000000002,0.09500000000000001,0.0215323,-0.301136
0.008,0.005,0.10000000000000002,0.29986,0.145043
0.008,0.01,0.10000000000000002,0.395411,0.126882
0.008,0.015,0.10000000000000002,0.55416,0.0762
0.008,0.02,0.10000000000000002,0.671086,0.0441495
0.008,0.025,0.10000000000000002,0.740926,0.0260447
0.008,0.030000000000000002,0.10000000000000002,0.784647,0.0156453
0.008,0.035,0.10000000000000002,0.813431,0.00952097
0.008,0.04,0.10000000000000002,0.832326,0.00573619
0.008,0.045,0.10000000000000002,0.844139,0.00319283
0.008,0.049999999999999996,0.10000000000000002,0.850477,0.00127266
0.008,0.05499999999999999,0.10000000000000002,0.85211,-0.000402231
0.008,0.05999999999999999,0.10000000000000002,0.849171,-0.00212576
0.008,0.06499999999999999,0.10000000000000002,0.841167,-0.00423315
0.008,0.06999999999999999,0.10000000000000002,0.826756,-0.00726405
0.008,0.075,0.10000000000000002,0.803246,-0.0122569
0.008,0.08,0.10000000000000002,0.765458,-0.0213108
0.008,0.085,0.10000000000000002,0.701658,-0.0386104
0.008,0.09000000000000001,0.10000000000000002,0.587064,-0.0718722
0.008,0.09500000000000001,0.10000000000000002,0.419781,-0.127197
0.008,0.10000000000000002,0.10000000000000002,0.311467,-0.149174
0.04,0.005,0.005,0.000256368,-0.000252694
0.04,0.01,0.005,0.000157642,0.000107323
0.04,0.015,0.005,-0.00114751,0.000566287
0.04,0.02,0.005,-0.00345712,0.000894643
0.04,0.025,0.005,-0.00637606,0.00106068
0.04,0.030000000000000002,0.005,-0.00949712,0.00107662
0.04,0.035,0.005,-0.0124535,0.000967194
0.04,0.04,0.005,-0.0149423,0.000760971
0.04,0.045,0.005,-0.0167343,0.000486312
0.04,0.049999999999999996,0.005,-0.0176754,0.00017036
0.04,0.05499999999999999,0.005,-0.0176864,-0.000160496
0.04,0.05999999999999999,0.005,-0.0167633,-0.000479708
0.04,0.06499999999999999,0.005,-0.0149787,-0.000759689
0.04,0.06999999999999999,0.005,-0.0124842,-0.000971286
0.04,0.075,0.005,-0.00951155,-0.00108399
0.04,0.08,0.005,-0.0063706,-0.00106777
0.04,0.085,0.005,-0.00343712,-0.000897959
0.04,0.09000000000000001,0.005,-0.00112496,-0.000564261
0.04,0.09500000000000001,0.005,0.00017144,-0.000102037
0.04,0.10000000000000002,0.005,0.000260023,0.000255691
0.04,0.005,0.01,-6.89905e-05,-0.00018704
0.04,0.01,0.01,-0.00157525,0.00161967
0.04,0.015,0.01,-0.00563415,0.00361492
0.04,0.02,0.01,-0.0116732,0.00506396
0.04,0.025,0.01,-0.0188906,0.00579327
0.04,0.030000000000000002,0.01,-0.0264542,0.00581003
0.04,0.035,0.01,-0.0335651,0.00520027
0.04,0.04,0.01,-0.0395348,0.00408762
0.04,0.045,0.01,-0.0438279,0.00260997
0.04,0.049999999999999996,0.01,-0.046079,0.000909324
0.04,0.05499999999999999,0.01,-0.0460996,-0.000870757
0.04,0.05999999999999999,0.01,-0.0438825,-0.0025847
0.04,0.06499999999999999,0.01,-0.0396038,-0.00408407
0.04,0.06999999999999999,0.01,-0.0336239,-0.00521859
0.04,0.075,0.01,-0.0264827,-0.00584164
0.04,0.08,0.01,-0.0188816,-0.00582376
0.04,0.085,0.01,-0.0116354,-0.00507906
0.04,0.09000000000000001,0.01,-0.00558942,-0.00360807
0.04,0.09500000000000001,0.01,-0.00154567,-0.00159829
0.04,0.10000000000000002,0.01,-6.02461e-05,0.000201534
0.04,0.005,0.015,-0.000515424,0.00104339
0.04,0.01,0.015,-0.00366092,0.00567532
0.04,0.015,0.015,-0.0105145,0.0102155
0.04,0.02,0.015,-0.0199427,0.0134673
0.04,0.025,0.015,-0.0307796,0.0150499
0.04,0.030000000000000002,0.015,-0.0419108,0.0149405
0.04,0.035,0.015,-0.0522614,0.0133108
0.04,0.04,0.015,-0.060896,0.0104395
0.04,0.045,0.015,-0.0670826,0.00665623
0.04,0.049999999999999996,0.015,-0.0703201,0.00231272
0.04,0.05499999999999999,0.015,-0.0703497,-0.00222933
0.04,0.05999999999999999,0.015,-0.0671617,-0.00660183
0.04,0.06499999999999999,0.015,-0.0609985,-0.0104325
0.04,0.06999999999999999,0.015,-0.0523542,-0.013352
0.04,0.075,0.015,-0.0419651,-0.0150117
0.04,0.08,0.015,-0.0307824,-0.0151199
0.04,0.085,0.015,-0.0199025,-0.0135046
0.04,0.09000000000000001,0.015,-0.0104584,-0.0102043
0.04,0.09500000000000001,0.015,-0.00362031,-0.00562918
0.04,0.10000000000000002,0.015,-0.000502506,-0.00100778
0.04,0.005,0.02,-0.000910745,0.00339305
0.04,0.01,0.02,-0.00563308,0.0121236
0.04,0.015,0.02,-0.0152319,0.0199209
0.04,0.02,0.02,-0.0279014,0.0253136
0.04,0.025,0.02,-0.0420671,0.0277816
0.04,0.030000000000000002,0.02,-0.0563597,0.0273109
0.04,0.035,0.02,-0.0694938,0.0241967
0.04,0.04,0.02,-0.080365,0.0189157
0.04,0.045,0.02,-0.0881171,0.0120383
0.04,0.049999999999999996,0.02,-0.0921669,0.00417868
0.04,0.05499999999999999,0.02,-0.0922131,-0.00402886
0.04,0.05999999999999999,0.02,-0.088243,-0.0119381
0.04,0.06499999999999999,0.02,-0.0805353,-0.0188974
0.04,0.06999999999999999,0.02,-0.0696622,-0.0242634
0.04,0.075,0.02,-0.0564829,-0.0274335
0.04,0.08,0.02,-0.0421201,-0.0279081
0.04,0.085,0.02,-0.0278868,-0.025389
0.04,0.09000000000000001,0.02,-0.0151801,-0.0199138
0.04,0.09500000000000001,0.02,-0.00558663,-0.0120506
0.04,0.10000000000000002,0.02,-0.000894144,-0.00332944
0.04,0.005,0.025,-0.00125958,0.00674774
0.04,0.01,0.025,-0.00748539,0.0208333
0.04,0.015,0.025,-0.0197812,0.032551
0.04,0.02,0.025,-0.0356247,0.0403177
0.04,0.025,0.025,-0.052988,0.0435928
0.04,0.030000000000000002,0.025,-0.0702393,0.0424567
0.04,0.035,0.025,-0.0859104,0.0373916
0.04,0.04,0.025,-0.0987743,0.0291215
0.04,0.045,0.025,-0.107901,0.0184961
0.04,0.049999999999999996,0.025,-0.112664,0.00642302
0.04,0.05499999999999999,0.025,-0.112741,-0.00616387
0.04,0.05999999999999999,0.025,-0.108115,-0.0183148
0.04,0.06499999999999999,0.025,-0.0990754,-0.0290707
0.04,0.06999999999999999,0.025,-0.0862301,-0.0374803
0.04,0.075,0.025,-0.0705094,-0.0426449
0.04,0.08,0.025,-0.0531604,-0.0438028
0.04,0.085,0.025,-0.0356877,-0.0404621
0.04,0.09000000000000001,0.025,-0.0197642,-0.0325721
0.04,0.09500000000000001,0.025,-0.00744429,-0.0207429
0.04,0.10000000000000002,0.025,-0.00124087,-0.00665305
0.04,0.005,0.030000000000000002,-0.00159165,0.0110476
0.04,0.01,0.030000000000000002,-0.0093042,0.0317705
0.04,0.015,0.030000000000000002,-0.0243027,0.0481018
0.04,0.02,0.030000000000000002,-0.0433117,0.05846
0.04,0.025,0.030000000000000002,-0.0638106,0.0624157
0.04,0.030000000000000002,0.030000000000000002,-0.083894,0.0602589
0.04,0.035,0.030000000000000002,-0.101929,0.0527486
0.04,0.04,0.030000000000000002,-0.116606,0.0409186
0.04,0.045,0.030000000000000002,-0.126963,0.0259364
0.04,0.049999999999999996,0.030000000000000002,-0.132367,0.00902341
0.04,0.05499999999999999,0.030000000000000002,-0.132496,-0.00857811
0.04,0.05999999999999999,0.030000000000000002,-0.127322,-0.0256092
0.04,0.06499999999999999,0.030000000000000002,-0.117125,-0.0407928
0.04,0.06999999999999999,0.030000000000000002,-0.102508,-0.0528462
0.04,0.075,0.030000000000000002,-0.0844239,-0.0605303
0.04,0.08,0.030000000000000002,-0.0642061,-0.0627518
0.04,0.085,0.030000000000000002,-0.0435331,-0.0587282
0.04,0.09000000000000001,0.030000000000000002,-0.0243703,-0.0482006
0.04,0.09500000000000001,0.030000000000000002,-0.00928866,-0.0316919
0.04,0.10000000000000002,0.030000000000000002,-0.00157439,-0.0109262
0.04,0.005,0.035,-0.00193666,0.0162952
0.04,0.01,0.035,-0.0111891,0.0449688
0.04,0.015,0.035,-0.0289635,0.0666111
0.04,0.02,0.035,-0.0511665,0.0797393
0.04,0.025,0.035,-0.0747435,0.0841846
0.04,0.030000000000000002,0.035,-0.0975131,0.0805918
0.04,0.035,0.035,-0.117709,0.0701106
0.04,0.04,0.035,-0.133987,0.0541594
0.04,0.045,0.035,-0.145405,0.0342611
0.04,0.049999999999999996,0.035,-0.151367,0.0119586
0.04,0.05499999999999999,0.035,-0.151569,-0.0112074
0.04,0.05999999999999999,0.035,-0.145977,-0.033685
0.04,0.06499999999999999,0.035,-0.13483,-0.0538873
0.04,0.06999999999999999,0.035,-0.118679,-0.0701885
0.04,0.075,0.035,-0.0984467,-0.0809648
0.04,0.08,0.035,-0.0754988,-0.0847067
0.04,0.085,0.035,-0.0516576,-0.0802162
0.04,0.09000000000000001,0.035,-0.0291879,-0.066873
0.04,0.09500000000000001,0.035,-0.0112303,-0.0449611
0.04,0.10000000000000002,0.035,-0.00192698,-0.0161644
0.04,0.005,0.04,-0.00232251,0.0225515
0.04,0.01,0.04,-0.0132367,0.0605354
0.04,0.015,0.04,-0.033919,0.0881521
0.04,0.02,0.04,-0.0593436,0.104137
0.04,0.025,0.04,-0.0858743,0.108772
0.04,0.030000000000000002,0.04,-0.111072,0.103242
0.04,0.035,0.04,-0.133096,0.0892274
0.04,0.04,0.04,-0.15064,0.0686166
0.04,0.045,0.04,-0.162858,0.0433191
0.04,0.049999999999999996,0.04,-0.169243,0.0151902
0.04,0.05499999999999999,0.04,-0.169542,-0.0139662
0.04,0.05999999999999999,0.04,-0.16371,-0.0423475
0.04,0.06499999999999999,0.04,-0.151916,-0.0680913
0.04,0.06999999999999999,0.04,-0.134599,-0.0892343
0.04,0.075,0.04,-0.112572,-0.10373
0.04,0.08,0.04,-0.0871515,-0.109556
0.04,0.085,0.04,-0.0602428,-0.104942
0.04,0.09000000000000001,0.04,-0.0343945,-0.0887075
0.04,0.09500000000000001,0.04,-0.0133778,-0.060699
0.04,0.10000000000000002,0.04,-0.00232958,-0.022448
0.04,0.005,0.045,-0.00277835,0.0299323
0.04,0.01,0.045,-0.0155429,0.0786463
0.04,0.015,0.045,-0.0393009,0.112813
0.04,0.02,0.045,-0.0679159,0.13157
0.04,0.025,0.045,-0.0971199,0.135919
0.04,0.030000000000000002,0.045,-0.12427,0.127826
0.04,0.035,0.045,-0.147552,0.109677
0.04,0.04,0.045,-0.165814,0.0839173
0.04,0.045,0.045,-0.178408,0.0528623
0.04,0.049999999999999996,0.045,-0.184994,0.0186441
0.04,0.05499999999999999,0.045,-0.185407,-0.0167372
0.04,0.05999999999999999,0.045,-0.179594,-0.0513067
0.04,0.06499999999999999,0.045,-0.167613,-0.0829935
0.04,0.06999999999999999,0.045,-0.149715,-0.109532
0.04,0.075,0.045,-0.126492,-0.128429
0.04,0.08,0.045,-0.0990879,-0.137048
0.04,0.085,0.045,-0.0693785,-0.132856
0.04,0.09000000000000001,0.045,-0.0401405,-0.113843
0.04,0.09500000000000001,0.045,-0.0158393,-0.079133
0.04,0.10000000000000002,0.045,-0.00281484,-0.0299193
0.04,0.005,0.049999999999999996,-0.0033423,0.038612
0.04,0.01,0.049999999999999996,-0.0182189,0.0995341
0.04,0.015,0.049999999999999996,-0.0452226,0.140645
0.04,0.02,0.049999999999999996,-0.076852,0.161803
0.04,0.025,0.049999999999999996,-0.108169,0.165122
0.04,0.030000000000000002,0.049999999999999996,-0.136442,0.153676
0.04,0.035,0.049999999999999996,-0.160051,0.130759
0.04,0.04,0.049999999999999996,-0.178172,0.0994603
0.04,0.045,0.049999999999999996,-0.190489,0.062491
0.04,0.049999999999999996,0.049999999999999996,-0.196925,0.0221876
0.04,0.05499999999999999,0.049999999999999996,-0.197456,-0.0193621
0.04,0.05999999999999999,0.049999999999999996,-0.192022,-0.0601329
0.04,0.06499999999999999,0.049999999999999996,-0.180529,-0.0979579
0.04,0.06999999999999999,0.049999999999999996,-0.162944,-0.130345
0.04,0.075,0.049999999999999996,-0.139494,-0.154366
0.04,0.08,0.049999999999999996,-0.110969,-0.166674
0.04,0.085,0.049999999999999996,-0.0790282,-0.163745
0.04,0.09000000000000001,0.049999999999999996,-0.0465488,-0.142382
0.04,0.09500000000000001,0.049999999999999996,-0.0187364,-0.100555
0.04,0.10000000000000002,0.049999999999999996,-0.00342479,-0.0387859
0.04,0.005,0.05499999999999999,-0.00407566,0.0488431
0.04,0.01,0.05499999999999999,-0.0214196,0.123479
0.04,0.015,0.05499999999999999,-0.0517897,0.171596
0.04,0.02,0.05499999999999999,-0.0859783,0.194324
0.04,0.025,0.05499999999999999,-0.118393,0.195487
0.04,0.030000000000000002,0.05499999999999999,-0.146434,0.179696
0.04,0.035,0.05499999999999999,-0.168944,0.151379
0.04,0.04,0.05499999999999999,-0.18565,0.114329
0.04,0.045,0.05499999999999999,-0.196742,0.0715987
0.04,0.049999999999999996,0.05499999999999999,-0.202515,0.0256048
0.04,0.05499999999999999,0.05499999999999999,-0.203141,-0.0216359
0.04,0.05999999999999999,0.05499999999999999,-0.198564,-0.0682195
0.04,0.06499999999999999,0.05499999999999999,-0.188494,-0.112049
0.04,0.06999999999999999,0.05499999999999999,-0.172515,-0.150542
0.04,0.075,0.05499999999999999,-0.150315,-0.180399
0.04,0.08,0.05499999999999999,-0.122084,-0.197504
0.04,0.085,0.05499999999999999,-0.088974,-0.197094
0.04,0.09000000000000001,0.05499999999999999,-0.0537149,-0.174306
0.04,0.09500000000000001,0.05499999999999999,-0.0222305,-0.125303
0.04,0.10000000000000002,0.05499999999999999,-0.00422484,-0.0493398
0.04,0.005,0.05999999999999999,-0.00508801,0.061004
0.04,0.01,0.05999999999999999,-0.0253873,0.1508
0.04,0.015,0.05999999999999999,-0.0590954,0.205386
0.04,0.02,0.05999999999999999,-0.0948908,0.228155
0.04,0.025,0.05999999999999999,-0.126684,0.225526
0.04,0.030000000000000002,0.05999999999999999,-0.152408,0.20419
0.04,0.035,0.05999999999999999,-0.171749,0.169922
0.04,0.04,0.05999999999999999,-0.185272,0.127214
0.04,0.045,0.05999999999999999,-0.193856,0.0793279
0.04,0.049999999999999996,0.05999999999999999,-0.198271,0.028575
0.04,0.05499999999999999,0.05999999999999999,-0.198933,-0.0233084
0.04,0.05999999999999999,0.05999999999999999,-0.195803,-0.0747586
0.04,0.06499999999999999,0.05999999999999999,-0.188371,-0.12397
0.04,0.06999999999999999,0.05999999999999999,-0.175751,-0.16848
0.04,0.075,0.05999999999999999,-0.156917,-0.204769
0.04,0.08,0.05999999999999999,-0.131159,-0.227976
0.04,0.085,0.05999999999999999,-0.0987056,-0.231871
0.04,0.09000000000000001,0.05999999999999999,-0.0616883,-0.209336
0.04,0.09500000000000001,0.05999999999999999,-0.0265611,-0.153744
0.04,0.10000000000000002,0.05999999999999999,-0.00532868,-0.0620031
0.04,0.005,0.06499999999999999,-0.00658165,0.0756959
0.04,0.01,0.06499999999999999,-0.0305067,0.181822
0.04,0.015,0.06499999999999999,-0.0671617,0.241301
0.04,0.02,0.06499999999999999,-0.102747,0.261559
0.04,0.025,0.06499999999999999,-0.131152,0.252897
0.04,0.030000000000000002,0.06499999999999999,-0.151513,0.224682
0.04,0.035,0.06499999999999999,-0.164873,0.184156
0.04,0.04,0.06499999999999999,-0.172939,0.136371
0.04,0.045,0.06499999999999999,-0.177422,0.0845562
0.04,0.049999999999999996,0.06499999999999999,-0.179619,0.0306639
0.04,0.05499999999999999,0.06499999999999999,-0.180213,-0.0240977
0.04,0.05999999999999999,0.06499999999999999,-0.179196,-0.078751
0.04,0.06499999999999999,0.06499999999999999,-0.17585,-0.132045
0.04,0.06999999999999999,0.06499999999999999,-0.168792,-0.18192
0.04,0.075,0.06499999999999999,-0.156159,-0.224923
0.04,0.08,0.06499999999999999,-0.136037,-0.255623
0.04,0.085,0.06499999999999999,-0.107182,-0.266219
0.04,0.09000000000000001,0.06499999999999999,-0.0703905,-0.246687
0.04,0.09500000000000001,0.06499999999999999,-0.0320927,-0.186213
0.04,0.10000000000000002,0.06499999999999999,-0.00694174,-0.07742
0.04,0.005,0.06999999999999999,-0.0089215,0.0939083
0.04,0.01,0.06999999999999999,-0.0373423,0.216756
0.04,0.015,0.06999999999999999,-0.0757131,0.277791
0.04,0.02,0.06999999999999999,-0.10779,0.291608
0.04,0.025,0.06999999999999999,-0.128556,0.274086
0.04,0.030000000000000002,0.06999999999999999,-0.13938,0.237766
0.04,0.035,0.06999999999999999,-0.143238,0.191216
0.04,0.04,0.06999999999999999,-0.143201,0.13967
0.04,0.045,0.06999999999999999,-0.141824,0.0859529
0.04,0.049999999999999996,0.06999999999999999,-0.140872,0.0313442
0.04,0.05499999999999999,0.06999999999999999,-0.141253,-0.0237214
0.04,0.05999999999999999,0.06999999999999999,-0.143001,-0.0790785
0.04,0.06499999999999999,0.06999999999999999,-0.145263,-0.134292
0.04,0.06999999999999999,0.06999999999999999,-0.146257,-0.188048
0.04,0.075,0.06999999999999999,-0.143305,-0.23739
0.04,0.08,0.06999999999999999,-0.133097,-0.27676
0.04,0.085,0.06999999999999999,-0.112327,-0.296983
0.04,0.09000000000000001,0.06999999999999999,-0.0793547,-0.284629
0.04,0.09500000000000001,0.06999999999999999,-0.039335,-0.222859
0.04,0.10000000000000002,0.06999999999999999,-0.00942829,-0.0966123
0.04,0.005,0.075,-0.0126998,0.117243
0.04,0.01,0.075,-0.0465059,0.255309
0.04,0.015,0.075,-0.083493,0.31173
0.04,0.02,0.075,-0.106321,0.313569
0.04,0.025,0.075,-0.113293,0.284139
0.04,0.030000000000000002,0.075,-0.109347,0.23914
0.04,0.035,0.075,-0.0998261,0.187802
0.04,0.04,0.075,-0.0890891,0.134844
0.04,0.045,0.075,-0.0802808,0.082168
0.04,0.049999999999999996,0.075,-0.0753866,0.0300727
0.04,0.05499999999999999,0.075,-0.0753899,-0.0219536
0.04,0.05999999999999999,0.075,-0.0803761,-0.0746847
0.04,0.06499999999999999,0.075,-0.0895126,-0.12868
0.04,0.06999999999999999,0.075,-0.100898,-0.183705
0.04,0.075,0.075,-0.111351,-0.237864
0.04,0.08,0.075,-0.116303,-0.286259
0.04,0.085,0.075,-0.11,-0.319121
0.04,0.09000000000000001,0.075,-0.0869985,-0.319698
0.04,0.09500000000000001,0.075,-0.0487721,-0.26319
0.04,0.10000000000000002,0.075,-0.0133648,-0.121178
0.04,0.005,0.08,-0.0185821,0.148237
0.04,0.01,0.08,-0.0578024,0.295687
0.04,0.015,0.08,-0.0864047,0.337097
0.04,0.02,0.08,-0.090585,0.320182
0.04,0.025,0.08,-0.0757131,0.276643
0.04,0.030000000000000002,0.08,-0.051442,0.224039
0.04,0.035,0.08,-0.0252578,0.170783
0.04,0.04,0.08,-0.00214367,0.120033
0.04,0.045,0.08,0.0148387,0.0722143
0.04,0.049999999999999996,0.08,0.0239779,0.0264502
0.04,0.05499999999999999,0.08,0.0244722,-0.018709
0.04,0.05999999999999999,0.08,0.0162032,-0.0649002
0.04,0.06499999999999999,0.08,-0.000254952,-0.11366
0.04,0.06999999999999999,0.08,-0.0233809,-0.166018
0.04,0.075,0.08,-0.0502133,-0.221711
0.04,0.08,0.08,-0.0756904,-0.277629
0.04,0.085,0.08,-0.0919663,-0.325041
0.04,0.09000000000000001,0.08,-0.0887364,-0.345375
0.04,0.09500000000000001,0.08,-0.059931,-0.305002
0.04,0.10000000000000002,0.08,-0.0193499,-0.153572
0.04,0.005,0.085,-0.0261483,0.191106
